model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
com-friendster,124836180,1806067135,trim,1,10220287.483000,124836180,13973,124836180,168554758968,0,0,0,0,0,4096,-1,100,100,2021-06-19.15:29:48
twitter,41354195,1440030213,trim,1,6703.559000,4157028,6,4157028,225132646,0,0,0,0,0,4096,-1,100,100,2021-06-19.15:34:23
twitter_mpi,52579683,1963263821,trim,1,7965.563000,9213375,7,9213375,305116392,0,0,0,0,0,4096,-1,100,100,2021-06-19.15:39:51
com-friendster,124836180,1806067135,ac4trim,1,175286.860000,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-19.15:54:55
twitter,41354195,1440030213,ac4trim,1,110883.188000,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-19.16:00:56
twitter_mpi,52579683,1963263821,ac4trim,1,127519.752000,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-19.16:08:26
com-friendster,124836180,1806067135,fasttrim,2,73352.490000,124836180,-1,124836180,1784397693,0,0,0,0,0,4096,611,100,100,2021-06-19.16:14:55
twitter,41354195,1440030213,fasttrim,2,4020.642000,4157028,-1,4157028,19634831,0,0,0,0,0,4096,227,100,100,2021-06-19.16:17:19
twitter_mpi,52579683,1963263821,fasttrim,2,3445.813000,9213375,-1,9213375,22410315,0,0,0,0,0,4096,327,100,100,2021-06-19.16:20:32
com-friendster,124836180,1806067135,trim,2,5023941.592000,124836180,13245,124836180,81920122296,0,0,0,0,0,4096,-1,100,100,2021-06-19.17:49:39
twitter,41354195,1440030213,trim,2,3372.576000,4157028,6,4157028,112980647,0,0,0,0,0,4096,-1,100,100,2021-06-19.17:52:07
twitter_mpi,52579683,1963263821,trim,2,4315.171000,9213375,7,9213375,153159974,0,0,0,0,0,4096,-1,100,100,2021-06-19.17:55:22
com-friendster,124836180,1806067135,ac4trim,2,137815.951000,124836180,-1,124836180,1747267477,0,0,0,0,0,4096,681,100,100,2021-06-19.18:03:02
twitter,41354195,1440030213,ac4trim,2,67356.207000,4157028,-1,4157028,47611505,0,0,0,0,0,4096,290,100,100,2021-06-19.18:06:46
twitter_mpi,52579683,1963263821,ac4trim,2,76380.061000,9213375,-1,9213375,30785052,0,0,0,0,0,4096,15219,100,100,2021-06-19.18:11:13
com-friendster,124836180,1806067135,fasttrim,4,63886.486000,124836180,-1,124836180,1773577201,0,0,0,0,0,4096,609,100,100,2021-06-19.18:15:34
twitter,41354195,1440030213,fasttrim,4,2094.541000,4157028,-1,4157028,9853589,0,0,0,0,0,4096,227,100,100,2021-06-19.18:17:20
twitter_mpi,52579683,1963263821,fasttrim,4,1753.953000,9213375,-1,9213375,11350996,0,0,0,0,0,4096,327,100,100,2021-06-19.18:19:29
com-friendster,124836180,1806067135,trim,4,2834227.278000,124836180,12594,124836180,39463495912,0,0,0,0,0,4096,-1,100,100,2021-06-19.19:09:58
twitter,41354195,1440030213,trim,4,2000.043000,4157028,6,4157028,56660485,0,0,0,0,0,4096,-1,100,100,2021-06-19.19:11:43
twitter_mpi,52579683,1963263821,trim,4,2550.070000,9213375,7,9213375,76964478,0,0,0,0,0,4096,-1,100,100,2021-06-19.19:13:52
com-friendster,124836180,1806067135,ac4trim,4,82176.083000,124836180,-1,124836180,1717883773,0,0,0,0,0,4096,681,100,100,2021-06-19.19:18:26
twitter,41354195,1440030213,ac4trim,4,20241.014000,4157028,-1,4157028,23511396,0,0,0,0,0,4096,293,100,100,2021-06-19.19:20:24
twitter_mpi,52579683,1963263821,ac4trim,4,20195.526000,9213375,-1,9213375,15795801,0,0,0,0,0,4096,15219,100,100,2021-06-19.19:22:51
com-friendster,124836180,1806067135,fasttrim,6,63483.385000,124836180,-1,124836180,1769832301,0,0,0,0,0,4096,610,100,100,2021-06-19.19:26:26
twitter,41354195,1440030213,fasttrim,6,1775.377000,4157028,-1,4157028,6726379,0,0,0,0,0,4096,272,100,100,2021-06-19.19:27:53
twitter_mpi,52579683,1963263821,fasttrim,6,1689.748000,9213375,-1,9213375,8037771,0,0,0,0,0,4096,327,100,100,2021-06-19.19:29:43
com-friendster,124836180,1806067135,trim,6,2120986.582000,124836180,12341,124836180,25826546706,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:07:35
twitter,41354195,1440030213,trim,6,1517.225000,4157028,6,4157028,38541524,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:09:00
twitter_mpi,52579683,1963263821,trim,6,2088.337000,9213375,7,9213375,54298658,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:10:50
com-friendster,124836180,1806067135,ac4trim,6,73174.405000,124836180,-1,124836180,1708126738,0,0,0,0,0,4096,681,100,100,2021-06-19.20:14:37
twitter,41354195,1440030213,ac4trim,6,2932.678000,4157028,-1,4157028,15908289,0,0,0,0,0,4096,293,100,100,2021-06-19.20:16:04
twitter_mpi,52579683,1963263821,ac4trim,6,1018.088000,9213375,-1,9213375,10638013,0,0,0,0,0,4096,15219,100,100,2021-06-19.20:17:53
com-friendster,124836180,1806067135,fasttrim,8,60941.887000,124836180,-1,124836180,1768237870,0,0,0,0,0,4096,609,100,100,2021-06-19.20:21:05
twitter,41354195,1440030213,fasttrim,8,1419.787000,4157028,-1,4157028,4929211,0,0,0,0,0,4096,272,100,100,2021-06-19.20:22:22
twitter_mpi,52579683,1963263821,fasttrim,8,1527.488000,9213375,-1,9213375,5706527,0,0,0,0,0,4096,327,100,100,2021-06-19.20:24:04
com-friendster,124836180,1806067135,trim,8,1683480.812000,124836180,12188,124836180,19129160410,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:54:20
twitter,41354195,1440030213,trim,8,1365.593000,4157028,6,4157028,28333087,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:55:39
twitter_mpi,52579683,1963263821,trim,8,1647.699000,9213375,7,9213375,38482000,0,0,0,0,0,4096,-1,100,100,2021-06-19.20:57:24
com-friendster,124836180,1806067135,ac4trim,8,68025.644000,124836180,-1,124836180,1703154997,0,0,0,0,0,4096,681,100,100,2021-06-19.21:00:42
twitter,41354195,1440030213,ac4trim,8,3764.035000,4157028,-1,4157028,11930206,0,0,0,0,0,4096,293,100,100,2021-06-19.21:02:02
twitter_mpi,52579683,1963263821,ac4trim,8,1008.034000,9213375,-1,9213375,8278644,0,0,0,0,0,4096,15219,100,100,2021-06-19.21:03:42
com-friendster,124836180,1806067135,fasttrim,10,60516.589000,124836180,-1,124836180,1766932909,0,0,0,0,0,4096,685,100,100,2021-06-19.21:06:37
twitter,41354195,1440030213,fasttrim,10,1326.008000,4157028,-1,4157028,4669937,0,0,0,0,0,4096,260,100,100,2021-06-19.21:07:49
twitter_mpi,52579683,1963263821,fasttrim,10,1716.504000,9213375,-1,9213375,4681081,0,0,0,0,0,4096,327,100,100,2021-06-19.21:09:24
com-friendster,124836180,1806067135,trim,10,1349364.503000,124836180,12099,124836180,18810569406,0,0,0,0,0,4096,-1,100,100,2021-06-19.21:33:45
twitter,41354195,1440030213,trim,10,1011.294000,4157028,6,4157028,30441430,0,0,0,0,0,4096,-1,100,100,2021-06-19.21:34:57
twitter_mpi,52579683,1963263821,trim,10,1151.567000,9213375,7,9213375,42774515,0,0,0,0,0,4096,-1,100,100,2021-06-19.21:36:34
com-friendster,124836180,1806067135,ac4trim,10,64960.856000,124836180,-1,124836180,1699416654,0,0,0,0,0,4096,681,100,100,2021-06-19.21:39:32
twitter,41354195,1440030213,ac4trim,10,1836.311000,4157028,-1,4157028,10175922,0,0,0,0,0,4096,293,100,100,2021-06-19.21:40:45
twitter_mpi,52579683,1963263821,ac4trim,10,13138.195000,9213375,-1,9213375,6838502,0,0,0,0,0,4096,15219,100,100,2021-06-19.21:42:31
com-friendster,124836180,1806067135,fasttrim,12,62096.220000,124836180,-1,124836180,1766125198,0,0,0,0,0,4096,684,100,100,2021-06-19.21:45:21
twitter,41354195,1440030213,fasttrim,12,1275.596000,4157028,-1,4157028,3718376,0,0,0,0,0,4096,287,100,100,2021-06-19.21:46:31
twitter_mpi,52579683,1963263821,fasttrim,12,1700.894000,9213375,-1,9213375,3961140,0,0,0,0,0,4096,327,100,100,2021-06-19.21:48:04
com-friendster,124836180,1806067135,trim,12,1241561.855000,124836180,11977,124836180,14669477990,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:10:34
twitter,41354195,1440030213,trim,12,961.861000,4157028,6,4157028,22426507,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:11:44
twitter_mpi,52579683,1963263821,trim,12,1189.153000,9213375,7,9213375,32659008,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:13:16
com-friendster,124836180,1806067135,ac4trim,12,42618.404000,124836180,-1,124836180,1699956510,0,0,0,0,0,4096,681,100,100,2021-06-19.22:15:49
twitter,41354195,1440030213,ac4trim,12,1338.002000,4157028,-1,4157028,8224699,0,0,0,0,0,4096,293,100,100,2021-06-19.22:16:59
twitter_mpi,52579683,1963263821,ac4trim,12,6763.833000,9213375,-1,9213375,6145480,0,0,0,0,0,4096,15218,100,100,2021-06-19.22:18:37
com-friendster,124836180,1806067135,fasttrim,14,60978.852000,124836180,-1,124836180,1765599961,0,0,0,0,0,4096,609,100,100,2021-06-19.22:21:24
twitter,41354195,1440030213,fasttrim,14,1302.203000,4157028,-1,4157028,3169734,0,0,0,0,0,4096,287,100,100,2021-06-19.22:22:35
twitter_mpi,52579683,1963263821,fasttrim,14,1901.015000,9213375,-1,9213375,3616557,0,0,0,0,0,4096,327,100,100,2021-06-19.22:24:10
com-friendster,124836180,1806067135,trim,14,1218358.013000,124836180,11927,124836180,12058996369,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:46:15
twitter,41354195,1440030213,trim,14,834.042000,4157028,6,4157028,19151735,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:47:25
twitter_mpi,52579683,1963263821,trim,14,1184.034000,9213375,7,9213375,29411993,0,0,0,0,0,4096,-1,100,100,2021-06-19.22:48:58
com-friendster,124836180,1806067135,ac4trim,14,59288.624000,124836180,-1,124836180,1696085987,0,0,0,0,0,4096,637,100,100,2021-06-19.22:51:43
twitter,41354195,1440030213,ac4trim,14,1985.374000,4157028,-1,4157028,7022306,0,0,0,0,0,4096,293,100,100,2021-06-19.22:52:54
twitter_mpi,52579683,1963263821,ac4trim,14,759.574000,9213375,-1,9213375,5806639,0,0,0,0,0,4096,15218,100,100,2021-06-19.22:54:28
com-friendster,124836180,1806067135,fasttrim,16,61811.811000,124836180,-1,124836180,1765234497,0,0,0,0,0,4096,623,100,100,2021-06-19.22:57:16
twitter,41354195,1440030213,fasttrim,16,1280.871000,4157028,-1,4157028,2572317,0,0,0,0,0,4096,287,100,100,2021-06-19.22:58:29
twitter_mpi,52579683,1963263821,fasttrim,16,1890.709000,9213375,-1,9213375,3365675,0,0,0,0,0,4096,327,100,100,2021-06-19.23:00:02
com-friendster,124836180,1806067135,trim,16,1260053.007000,124836180,11921,124836180,10520173133,0,0,0,0,0,4096,-1,100,100,2021-06-19.23:22:49
twitter,41354195,1440030213,trim,16,952.805000,4157028,6,4157028,16638379,0,0,0,0,0,4096,-1,100,100,2021-06-19.23:23:58
twitter_mpi,52579683,1963263821,trim,16,1209.560000,9213375,7,9213375,19325767,0,0,0,0,0,4096,-1,100,100,2021-06-19.23:25:30
com-friendster,124836180,1806067135,ac4trim,16,58448.193000,124836180,-1,124836180,1695162306,0,0,0,0,0,4096,698,100,100,2021-06-19.23:28:14
twitter,41354195,1440030213,ac4trim,16,1228.072000,4157028,-1,4157028,6427137,0,0,0,0,0,4096,293,100,100,2021-06-19.23:29:23
twitter_mpi,52579683,1963263821,ac4trim,16,5605.589000,9213375,-1,9213375,5331561,0,0,0,0,0,4096,15218,100,100,2021-06-19.23:30:58
com-friendster,124836180,1806067135,fasttrim,32,60347.108000,124836180,-1,124836180,1764054117,0,0,0,0,0,4096,568,100,100,2021-06-19.23:33:49
twitter,41354195,1440030213,fasttrim,32,1399.455000,4157028,-1,4157028,1377268,0,0,0,0,0,4096,287,100,100,2021-06-19.23:35:03
twitter_mpi,52579683,1963263821,fasttrim,32,2151.491000,9213375,-1,9213375,1758057,0,0,0,0,0,4096,327,100,100,2021-06-19.23:36:44
com-friendster,124836180,1806067135,trim,32,1405068.843000,124836180,11520,124836180,5571797910,0,0,0,0,0,4096,-1,100,100,2021-06-20.00:01:59
twitter,41354195,1440030213,trim,32,952.319000,4157028,6,4157028,8319360,0,0,0,0,0,4096,-1,100,100,2021-06-20.00:03:14
twitter_mpi,52579683,1963263821,trim,32,1429.370000,9213375,7,9213375,12188007,0,0,0,0,0,4096,-1,100,100,2021-06-20.00:04:54
com-friendster,124836180,1806067135,ac4trim,32,57732.611000,124836180,-1,124836180,1691794455,0,0,0,0,0,4096,681,100,100,2021-06-20.00:07:43
twitter,41354195,1440030213,ac4trim,32,2202.487000,4157028,-1,4157028,3569161,0,0,0,0,0,4096,293,100,100,2021-06-20.00:08:58
twitter_mpi,52579683,1963263821,ac4trim,32,813.764000,9213375,-1,9213375,3411483,0,0,0,0,0,4096,15216,100,100,2021-06-20.00:10:41
com-friendster,124836180,1806067135,fasttrim,1,79685.612000,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,641,100,100,2021-06-20.00:24:32
twitter,41354195,1440030213,fasttrim,1,7593.683000,4157028,-1,4157028,39100435,0,0,0,0,0,4096,127,100,100,2021-06-20.00:28:54
twitter_mpi,52579683,1963263821,fasttrim,1,6297.070000,9213375,-1,9213375,44817791,0,0,0,0,0,4096,327,100,100,2021-06-20.00:34:20
com-friendster,124836180,1806067135,trim,1,9848665.680000,124836180,13973,124836180,168554758968,0,0,0,0,0,4096,-1,100,100,2021-06-20.03:32:50
twitter,41354195,1440030213,trim,1,6327.733000,4157028,6,4157028,225132646,0,0,0,0,0,4096,-1,100,100,2021-06-20.03:36:58
twitter_mpi,52579683,1963263821,trim,1,6722.210000,9213375,7,9213375,305116392,0,0,0,0,0,4096,-1,100,100,2021-06-20.03:42:22
com-friendster,124836180,1806067135,ac4trim,1,170980.553000,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-20.03:58:27
twitter,41354195,1440030213,ac4trim,1,113479.860000,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-20.04:04:44
twitter_mpi,52579683,1963263821,ac4trim,1,130021.734000,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-20.04:12:15
com-friendster,124836180,1806067135,fasttrim,2,72378.811000,124836180,-1,124836180,1784376797,0,0,0,0,0,4096,611,100,100,2021-06-20.04:18:49
twitter,41354195,1440030213,fasttrim,2,3950.077000,4157028,-1,4157028,19602044,0,0,0,0,0,4096,227,100,100,2021-06-20.04:21:28
twitter_mpi,52579683,1963263821,fasttrim,2,3301.275000,9213375,-1,9213375,22545804,0,0,0,0,0,4096,327,100,100,2021-06-20.04:24:41
com-friendster,124836180,1806067135,trim,2,5054934.418000,124836180,13246,124836180,81814826717,0,0,0,0,0,4096,-1,100,100,2021-06-20.05:54:22
twitter,41354195,1440030213,trim,2,3479.551000,4157028,6,4157028,113070800,0,0,0,0,0,4096,-1,100,100,2021-06-20.05:57:00
twitter_mpi,52579683,1963263821,trim,2,4020.281000,9213375,7,9213375,153284800,0,0,0,0,0,4096,-1,100,100,2021-06-20.06:00:14
com-friendster,124836180,1806067135,ac4trim,2,133384.840000,124836180,-1,124836180,1747346906,0,0,0,0,0,4096,681,100,100,2021-06-20.06:08:02
twitter,41354195,1440030213,ac4trim,2,67079.064000,4157028,-1,4157028,47492208,0,0,0,0,0,4096,290,100,100,2021-06-20.06:11:40
twitter_mpi,52579683,1963263821,ac4trim,2,81552.019000,9213375,-1,9213375,30657964,0,0,0,0,0,4096,15219,100,100,2021-06-20.06:16:13
com-friendster,124836180,1806067135,fasttrim,4,63901.487000,124836180,-1,124836180,1773628113,0,0,0,0,0,4096,610,100,100,2021-06-20.06:20:32
twitter,41354195,1440030213,fasttrim,4,2135.629000,4157028,-1,4157028,9819032,0,0,0,0,0,4096,227,100,100,2021-06-20.06:22:09
twitter_mpi,52579683,1963263821,fasttrim,4,1667.859000,9213375,-1,9213375,11454254,0,0,0,0,0,4096,327,100,100,2021-06-20.06:24:18
com-friendster,124836180,1806067135,trim,4,2723769.993000,124836180,12605,124836180,39320200895,0,0,0,0,0,4096,-1,100,100,2021-06-20.07:12:57
twitter,41354195,1440030213,trim,4,2000.608000,4157028,6,4157028,56612926,0,0,0,0,0,4096,-1,100,100,2021-06-20.07:14:40
twitter_mpi,52579683,1963263821,trim,4,2451.138000,9213375,7,9213375,76621273,0,0,0,0,0,4096,-1,100,100,2021-06-20.07:16:49
com-friendster,124836180,1806067135,ac4trim,4,76110.418000,124836180,-1,124836180,1717907395,0,0,0,0,0,4096,681,100,100,2021-06-20.07:21:20
twitter,41354195,1440030213,ac4trim,4,33849.018000,4157028,-1,4157028,23873919,0,0,0,0,0,4096,293,100,100,2021-06-20.07:23:35
twitter_mpi,52579683,1963263821,ac4trim,4,40197.222000,9213375,-1,9213375,15831189,0,0,0,0,0,4096,15219,100,100,2021-06-20.07:26:22
com-friendster,124836180,1806067135,fasttrim,6,63408.597000,124836180,-1,124836180,1769723967,0,0,0,0,0,4096,611,100,100,2021-06-20.07:29:55
twitter,41354195,1440030213,fasttrim,6,1656.609000,4157028,-1,4157028,6695283,0,0,0,0,0,4096,245,100,100,2021-06-20.07:31:19
twitter_mpi,52579683,1963263821,fasttrim,6,1699.921000,9213375,-1,9213375,8075901,0,0,0,0,0,4096,327,100,100,2021-06-20.07:33:09
com-friendster,124836180,1806067135,trim,6,2149880.915000,124836180,12363,124836180,25902894598,0,0,0,0,0,4096,-1,100,100,2021-06-20.08:11:30
twitter,41354195,1440030213,trim,6,1593.451000,4157028,6,4157028,38644980,0,0,0,0,0,4096,-1,100,100,2021-06-20.08:12:55
twitter_mpi,52579683,1963263821,trim,6,2117.798000,9213375,7,9213375,54151169,0,0,0,0,0,4096,-1,100,100,2021-06-20.08:14:53
com-friendster,124836180,1806067135,ac4trim,6,73031.423000,124836180,-1,124836180,1708127305,0,0,0,0,0,4096,681,100,100,2021-06-20.08:18:40
twitter,41354195,1440030213,ac4trim,6,2432.786000,4157028,-1,4157028,15904140,0,0,0,0,0,4096,293,100,100,2021-06-20.08:20:03
twitter_mpi,52579683,1963263821,ac4trim,6,25969.255000,9213375,-1,9213375,11017262,0,0,0,0,0,4096,15219,100,100,2021-06-20.08:22:17
com-friendster,124836180,1806067135,fasttrim,8,61785.642000,124836180,-1,124836180,1768242862,0,0,0,0,0,4096,608,100,100,2021-06-20.08:25:32
twitter,41354195,1440030213,fasttrim,8,1411.638000,4157028,-1,4157028,4921638,0,0,0,0,0,4096,272,100,100,2021-06-20.08:26:50
twitter_mpi,52579683,1963263821,fasttrim,8,1539.002000,9213375,-1,9213375,5657609,0,0,0,0,0,4096,327,100,100,2021-06-20.08:28:30
com-friendster,124836180,1806067135,trim,8,1689262.610000,124836180,12171,124836180,19105077383,0,0,0,0,0,4096,-1,100,100,2021-06-20.08:58:50
twitter,41354195,1440030213,trim,8,1378.403000,4157028,6,4157028,28526179,0,0,0,0,0,4096,-1,100,100,2021-06-20.09:00:09
twitter_mpi,52579683,1963263821,trim,8,1757.817000,9213375,7,9213375,38517472,0,0,0,0,0,4096,-1,100,100,2021-06-20.09:01:50
com-friendster,124836180,1806067135,ac4trim,8,68315.803000,124836180,-1,124836180,1703306788,0,0,0,0,0,4096,681,100,100,2021-06-20.09:05:12
twitter,41354195,1440030213,ac4trim,8,2247.719000,4157028,-1,4157028,11894736,0,0,0,0,0,4096,293,100,100,2021-06-20.09:06:28
twitter_mpi,52579683,1963263821,ac4trim,8,954.674000,9213375,-1,9213375,8453277,0,0,0,0,0,4096,15219,100,100,2021-06-20.09:08:09
com-friendster,124836180,1806067135,fasttrim,10,42556.137000,124836180,-1,124836180,1768166397,0,0,0,0,0,4096,609,100,100,2021-06-20.09:10:49
twitter,41354195,1440030213,fasttrim,10,1323.859000,4157028,-1,4157028,4739911,0,0,0,0,0,4096,287,100,100,2021-06-20.09:11:59
twitter_mpi,52579683,1963263821,fasttrim,10,1713.560000,9213375,-1,9213375,4692210,0,0,0,0,0,4096,327,100,100,2021-06-20.09:13:35
com-friendster,124836180,1806067135,trim,10,1348186.640000,124836180,12069,124836180,18758234487,0,0,0,0,0,4096,-1,100,100,2021-06-20.09:37:57
twitter,41354195,1440030213,trim,10,1047.861000,4157028,6,4157028,30291281,0,0,0,0,0,4096,-1,100,100,2021-06-20.09:39:10
twitter_mpi,52579683,1963263821,trim,10,1256.708000,9213375,7,9213375,46857825,0,0,0,0,0,4096,-1,100,100,2021-06-20.09:40:45
com-friendster,124836180,1806067135,ac4trim,10,64830.840000,124836180,-1,124836180,1699534092,0,0,0,0,0,4096,681,100,100,2021-06-20.09:43:43
twitter,41354195,1440030213,ac4trim,10,1587.196000,4157028,-1,4157028,10248287,0,0,0,0,0,4096,293,100,100,2021-06-20.09:44:55
twitter_mpi,52579683,1963263821,ac4trim,10,13426.046000,9213375,-1,9213375,7289093,0,0,0,0,0,4096,15219,100,100,2021-06-20.09:46:42
com-friendster,124836180,1806067135,fasttrim,12,60949.352000,124836180,-1,124836180,1766149966,0,0,0,0,0,4096,694,100,100,2021-06-20.09:49:32
twitter,41354195,1440030213,fasttrim,12,1278.016000,4157028,-1,4157028,3674068,0,0,0,0,0,4096,287,100,100,2021-06-20.09:50:44
twitter_mpi,52579683,1963263821,fasttrim,12,1703.051000,9213375,-1,9213375,3981354,0,0,0,0,0,4096,327,100,100,2021-06-20.09:52:16
com-friendster,124836180,1806067135,trim,12,1283170.574000,124836180,11996,124836180,15034082988,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:15:31
twitter,41354195,1440030213,trim,12,968.639000,4157028,6,4157028,23277206,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:16:42
twitter_mpi,52579683,1963263821,trim,12,1183.518000,9213375,7,9213375,32688118,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:18:15
com-friendster,124836180,1806067135,ac4trim,12,66705.184000,124836180,-1,124836180,1697414152,0,0,0,0,0,4096,681,100,100,2021-06-20.10:21:11
twitter,41354195,1440030213,ac4trim,12,3124.339000,4157028,-1,4157028,8333351,0,0,0,0,0,4096,293,100,100,2021-06-20.10:22:25
twitter_mpi,52579683,1963263821,ac4trim,12,717.205000,9213375,-1,9213375,6155995,0,0,0,0,0,4096,15218,100,100,2021-06-20.10:23:57
com-friendster,124836180,1806067135,fasttrim,14,63252.502000,124836180,-1,124836180,1765578589,0,0,0,0,0,4096,684,100,100,2021-06-20.10:26:47
twitter,41354195,1440030213,fasttrim,14,1303.539000,4157028,-1,4157028,3147185,0,0,0,0,0,4096,284,100,100,2021-06-20.10:27:58
twitter_mpi,52579683,1963263821,fasttrim,14,1867.559000,9213375,-1,9213375,3571461,0,0,0,0,0,4096,327,100,100,2021-06-20.10:29:31
com-friendster,124836180,1806067135,trim,14,1254514.282000,124836180,11918,124836180,12253056953,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:52:13
twitter,41354195,1440030213,trim,14,865.178000,4157028,6,4157028,18894851,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:53:22
twitter_mpi,52579683,1963263821,trim,14,1234.233000,9213375,7,9213375,29415470,0,0,0,0,0,4096,-1,100,100,2021-06-20.10:54:55
com-friendster,124836180,1806067135,ac4trim,14,60672.161000,124836180,-1,124836180,1696070772,0,0,0,0,0,4096,637,100,100,2021-06-20.10:57:43
twitter,41354195,1440030213,ac4trim,14,972.284000,4157028,-1,4157028,7027400,0,0,0,0,0,4096,293,100,100,2021-06-20.10:58:53
twitter_mpi,52579683,1963263821,ac4trim,14,732.357000,9213375,-1,9213375,5248497,0,0,0,0,0,4096,15218,100,100,2021-06-20.11:00:26
com-friendster,124836180,1806067135,fasttrim,16,62720.064000,124836180,-1,124836180,1765218058,0,0,0,0,0,4096,644,100,100,2021-06-20.11:03:13
twitter,41354195,1440030213,fasttrim,16,1288.859000,4157028,-1,4157028,2590674,0,0,0,0,0,4096,287,100,100,2021-06-20.11:04:22
twitter_mpi,52579683,1963263821,fasttrim,16,1875.019000,9213375,-1,9213375,3386982,0,0,0,0,0,4096,327,100,100,2021-06-20.11:05:57
com-friendster,124836180,1806067135,trim,16,1258531.421000,124836180,11869,124836180,10488545723,0,0,0,0,0,4096,-1,100,100,2021-06-20.11:28:41
twitter,41354195,1440030213,trim,16,861.576000,4157028,6,4157028,15689619,0,0,0,0,0,4096,-1,100,100,2021-06-20.11:29:49
twitter_mpi,52579683,1963263821,trim,16,1179.576000,9213375,7,9213375,23330773,0,0,0,0,0,4096,-1,100,100,2021-06-20.11:31:21
com-friendster,124836180,1806067135,ac4trim,16,37857.300000,124836180,-1,124836180,1696623165,0,0,0,0,0,4096,681,100,100,2021-06-20.11:33:45
twitter,41354195,1440030213,ac4trim,16,1139.255000,4157028,-1,4157028,6388140,0,0,0,0,0,4096,293,100,100,2021-06-20.11:34:55
twitter_mpi,52579683,1963263821,ac4trim,16,614.724000,9213375,-1,9213375,5268324,0,0,0,0,0,4096,15218,100,100,2021-06-20.11:36:26
com-friendster,124836180,1806067135,fasttrim,32,60146.869000,124836180,-1,124836180,1764054310,0,0,0,0,0,4096,643,100,100,2021-06-20.11:39:17
twitter,41354195,1440030213,fasttrim,32,1424.373000,4157028,-1,4157028,1407285,0,0,0,0,0,4096,287,100,100,2021-06-20.11:40:30
twitter_mpi,52579683,1963263821,fasttrim,32,2148.558000,9213375,-1,9213375,1776347,0,0,0,0,0,4096,327,100,100,2021-06-20.11:42:09
com-friendster,124836180,1806067135,trim,32,1360286.800000,124836180,11486,124836180,5439497463,0,0,0,0,0,4096,-1,100,100,2021-06-20.12:06:40
twitter,41354195,1440030213,trim,32,943.510000,4157028,6,4157028,8184227,0,0,0,0,0,4096,-1,100,100,2021-06-20.12:07:53
twitter_mpi,52579683,1963263821,trim,32,1426.614000,9213375,7,9213375,12283424,0,0,0,0,0,4096,-1,100,100,2021-06-20.12:09:32
com-friendster,124836180,1806067135,ac4trim,32,58433.830000,124836180,-1,124836180,1691665696,0,0,0,0,0,4096,681,100,100,2021-06-20.12:12:21
twitter,41354195,1440030213,ac4trim,32,738.600000,4157028,-1,4157028,3520888,0,0,0,0,0,4096,293,100,100,2021-06-20.12:13:36
twitter_mpi,52579683,1963263821,ac4trim,32,721.775000,9213375,-1,9213375,3411411,0,0,0,0,0,4096,15215,100,100,2021-06-20.12:15:13
com-friendster,124836180,1806067135,fasttrim,1,80567.448000,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,641,100,100,2021-06-20.12:29:32
twitter,41354195,1440030213,fasttrim,1,7542.867000,4157028,-1,4157028,39100435,0,0,0,0,0,4096,127,100,100,2021-06-20.12:33:42
twitter_mpi,52579683,1963263821,fasttrim,1,5431.507000,9213375,-1,9213375,44817791,0,0,0,0,0,4096,327,100,100,2021-06-20.12:39:05
com-friendster,124836180,1806067135,trim,1,10164957.958000,124836180,13973,124836180,168554758968,0,0,0,0,0,4096,-1,100,100,2021-06-20.15:40:55
twitter,41354195,1440030213,trim,1,6523.548000,4157028,6,4157028,225132646,0,0,0,0,0,4096,-1,100,100,2021-06-20.15:45:09
twitter_mpi,52579683,1963263821,trim,1,7279.847000,9213375,7,9213375,305116392,0,0,0,0,0,4096,-1,100,100,2021-06-20.15:50:41
com-friendster,124836180,1806067135,ac4trim,1,167898.218000,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-20.16:08:06
