model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
wiki-link-en,12150977,378142420,ac4trim,14,17.4,37099,-1,37099,34027,0,0,0,0,0,4096,33,100,100,2021-06-03.19:19:15
com-friendster,124836180,1806067135,fasttrim,16,59873.499,124836180,-1,124836180,1804553507,0,0,0,0,0,4096,698,100,100,2021-06-03.19:21:59
twitter,41354195,1440030213,fasttrim,16,1275.336,4157028,-1,4157028,2910886,0,0,0,0,0,4096,287,100,100,2021-06-03.19:23:13
twitter_mpi,52579683,1963263821,fasttrim,16,1888.761,9213375,-1,9213375,4022935,0,0,0,0,0,4096,327,100,100,2021-06-03.19:24:52
wiki-link-en,12150977,378142420,fasttrim,16,370.758,37099,-1,37099,872576,0,0,0,0,0,4096,6,100,100,2021-06-03.19:25:06
com-friendster,124836180,1806067135,ac4trim,16,59559.333,124836180,-1,124836180,1695123692,0,0,0,0,0,4096,637,100,100,2021-06-03.19:27:56
twitter,41354195,1440030213,ac4trim,16,493.057,4157028,-1,4157028,6320990,0,0,0,0,0,4096,293,100,100,2021-06-03.19:29:11
twitter_mpi,52579683,1963263821,ac4trim,16,336.091,9213375,-1,9213375,4805315,0,0,0,0,0,4096,15218,100,100,2021-06-03.19:30:49
wiki-link-en,12150977,378142420,ac4trim,16,14.485,37099,-1,37099,32978,0,0,0,0,0,4096,33,100,100,2021-06-03.19:31:02
com-friendster,124836180,1806067135,fasttrim,32,39143.92,124836180,-1,124836180,1801987057,0,0,0,0,0,4096,591,100,100,2021-06-03.19:33:32
twitter,41354195,1440030213,fasttrim,32,1376.669,4157028,-1,4157028,1577521,0,0,0,0,0,4096,287,100,100,2021-06-03.19:34:45
twitter_mpi,52579683,1963263821,fasttrim,32,2060.264,9213375,-1,9213375,2128773,0,0,0,0,0,4096,327,100,100,2021-06-03.19:36:21
wiki-link-en,12150977,378142420,fasttrim,32,344.729,37099,-1,37099,446504,0,0,0,0,0,4096,6,100,100,2021-06-03.19:36:35
com-friendster,124836180,1806067135,ac4trim,32,58272.861,124836180,-1,124836180,1691729151,0,0,0,0,0,4096,727,100,100,2021-06-03.19:39:25
twitter,41354195,1440030213,ac4trim,32,491.192,4157028,-1,4157028,3667940,0,0,0,0,0,4096,293,100,100,2021-06-03.19:40:34
twitter_mpi,52579683,1963263821,ac4trim,32,385.12,9213375,-1,9213375,3411800,0,0,0,0,0,4096,15219,100,100,2021-06-03.19:42:12
wiki-link-en,12150977,378142420,ac4trim,32,20.059,37099,-1,37099,22649,0,0,0,0,0,4096,33,100,100,2021-06-03.19:42:24
com-friendster,124836180,1806067135,fasttrim,1,74867.257,124836180,-1,124836180,1930903315,0,0,0,0,0,4096,641,100,100,2021-06-03.19:45:32
twitter,41354195,1440030213,fasttrim,1,7225.786,4157028,-1,4157028,43257463,0,0,0,0,0,4096,127,100,100,2021-06-03.19:46:51
twitter_mpi,52579683,1963263821,fasttrim,1,5570.958,9213375,-1,9213375,54031166,0,0,0,0,0,4096,327,100,100,2021-06-03.19:48:34
wiki-link-en,12150977,378142420,fasttrim,1,944.307,37099,-1,37099,12152175,0,0,0,0,0,4096,6,100,100,2021-06-03.19:48:47
com-friendster,124836180,1806067135,ac4trim,1,67078.378,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-03.19:51:47
twitter,41354195,1440030213,ac4trim,1,2125.71,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-03.19:53:03
twitter_mpi,52579683,1963263821,ac4trim,1,1944.906,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-03.19:54:43
wiki-link-en,12150977,378142420,ac4trim,1,54.224,37099,-1,37099,312907,0,0,0,0,0,4096,33,100,100,2021-06-03.19:54:57
com-friendster,124836180,1806067135,fasttrim,2,67035.428,124836180,-1,124836180,1864064533,0,0,0,0,0,4096,611,100,100,2021-06-03.19:57:53
twitter,41354195,1440030213,fasttrim,2,3787.066,4157028,-1,4157028,21658298,0,0,0,0,0,4096,209,100,100,2021-06-03.19:59:11
twitter_mpi,52579683,1963263821,fasttrim,2,3032.199,9213375,-1,9213375,27028354,0,0,0,0,0,4096,327,100,100,2021-06-03.20:00:52
wiki-link-en,12150977,378142420,fasttrim,2,542.569,37099,-1,37099,6210145,0,0,0,0,0,4096,6,100,100,2021-06-03.20:01:05
com-friendster,124836180,1806067135,ac4trim,2,61884.798,124836180,-1,124836180,1747550062,0,0,0,0,0,4096,681,100,100,2021-06-03.20:03:57
twitter,41354195,1440030213,ac4trim,2,1160.266,4157028,-1,4157028,46961582,0,0,0,0,0,4096,290,100,100,2021-06-03.20:05:08
twitter_mpi,52579683,1963263821,ac4trim,2,1085.709,9213375,-1,9213375,30684308,0,0,0,0,0,4096,15219,100,100,2021-06-03.20:06:46
wiki-link-en,12150977,378142420,ac4trim,2,32.949,37099,-1,37099,159231,0,0,0,0,0,4096,33,100,100,2021-06-03.20:06:59
com-friendster,124836180,1806067135,fasttrim,4,62130.26,124836180,-1,124836180,1830702488,0,0,0,0,0,4096,610,100,100,2021-06-03.20:09:52
twitter,41354195,1440030213,fasttrim,4,2015.141,4157028,-1,4157028,10887679,0,0,0,0,0,4096,227,100,100,2021-06-03.20:11:07
twitter_mpi,52579683,1963263821,fasttrim,4,1616.905,9213375,-1,9213375,13613784,0,0,0,0,0,4096,327,100,100,2021-06-03.20:12:44
wiki-link-en,12150977,378142420,fasttrim,4,345.17,37099,-1,37099,3092862,0,0,0,0,0,4096,6,100,100,2021-06-03.20:12:57
com-friendster,124836180,1806067135,ac4trim,4,60670.888,124836180,-1,124836180,1717979761,0,0,0,0,0,4096,681,100,100,2021-06-03.20:15:49
twitter,41354195,1440030213,ac4trim,4,692.136,4157028,-1,4157028,23690210,0,0,0,0,0,4096,293,100,100,2021-06-03.20:17:03
twitter_mpi,52579683,1963263821,ac4trim,4,628.06,9213375,-1,9213375,15925364,0,0,0,0,0,4096,15219,100,100,2021-06-03.20:18:43
wiki-link-en,12150977,378142420,ac4trim,4,20.809,37099,-1,37099,87607,0,0,0,0,0,4096,33,100,100,2021-06-03.20:18:57
com-friendster,124836180,1806067135,fasttrim,6,59869.03,124836180,-1,124836180,1819814092,0,0,0,0,0,4096,610,100,100,2021-06-03.20:21:47
twitter,41354195,1440030213,fasttrim,6,1651.116,4157028,-1,4157028,7421280,0,0,0,0,0,4096,245,100,100,2021-06-03.20:23:03
twitter_mpi,52579683,1963263821,fasttrim,6,1718.384,9213375,-1,9213375,9708561,0,0,0,0,0,4096,327,100,100,2021-06-03.20:24:43
wiki-link-en,12150977,378142420,fasttrim,6,295.928,37099,-1,37099,2072762,0,0,0,0,0,4096,6,100,100,2021-06-03.20:24:56
com-friendster,124836180,1806067135,ac4trim,6,59782.161,124836180,-1,124836180,1708129607,0,0,0,0,0,4096,681,100,100,2021-06-03.20:27:46
twitter,41354195,1440030213,ac4trim,6,610.376,4157028,-1,4157028,15966417,0,0,0,0,0,4096,293,100,100,2021-06-03.20:28:59
twitter_mpi,52579683,1963263821,ac4trim,6,476.047,9213375,-1,9213375,10936609,0,0,0,0,0,4096,15219,100,100,2021-06-03.20:30:35
wiki-link-en,12150977,378142420,ac4trim,6,46.318,37099,-1,37099,65208,0,0,0,0,0,4096,33,100,100,2021-06-03.20:30:48
com-friendster,124836180,1806067135,fasttrim,8,59679.866,124836180,-1,124836180,1813989732,0,0,0,0,0,4096,609,100,100,2021-06-03.20:33:39
twitter,41354195,1440030213,fasttrim,8,1407.702,4157028,-1,4157028,5503860,0,0,0,0,0,4096,260,100,100,2021-06-03.20:34:54
twitter_mpi,52579683,1963263821,fasttrim,8,1541.899,9213375,-1,9213375,6824126,0,0,0,0,0,4096,327,100,100,2021-06-03.20:36:33
wiki-link-en,12150977,378142420,fasttrim,8,303.15,37099,-1,37099,1556641,0,0,0,0,0,4096,6,100,100,2021-06-03.20:36:46
com-friendster,124836180,1806067135,ac4trim,8,59727.305,124836180,-1,124836180,1703175733,0,0,0,0,0,4096,681,100,100,2021-06-03.20:39:36
twitter,41354195,1440030213,ac4trim,8,542.732,4157028,-1,4157028,11868462,0,0,0,0,0,4096,293,100,100,2021-06-03.20:40:49
twitter_mpi,52579683,1963263821,ac4trim,8,414.938,9213375,-1,9213375,8478921,0,0,0,0,0,4096,15219,100,100,2021-06-03.20:42:27
wiki-link-en,12150977,378142420,ac4trim,8,15.546,37099,-1,37099,46659,0,0,0,0,0,4096,33,100,100,2021-06-03.20:42:40
com-friendster,124836180,1806067135,fasttrim,10,59839.577,124836180,-1,124836180,1809753627,0,0,0,0,0,4096,682,100,100,2021-06-03.20:45:28
twitter,41354195,1440030213,fasttrim,10,1330.584,4157028,-1,4157028,5245253,0,0,0,0,0,4096,287,100,100,2021-06-03.20:46:43
twitter_mpi,52579683,1963263821,fasttrim,10,1736.898,9213375,-1,9213375,5614528,0,0,0,0,0,4096,327,100,100,2021-06-03.20:48:19
wiki-link-en,12150977,378142420,fasttrim,10,332.088,37099,-1,37099,1278061,0,0,0,0,0,4096,6,100,100,2021-06-03.20:48:33
com-friendster,124836180,1806067135,ac4trim,10,59298.4,124836180,-1,124836180,1699426035,0,0,0,0,0,4096,681,100,100,2021-06-03.20:51:23
twitter,41354195,1440030213,ac4trim,10,509.299,4157028,-1,4157028,9890346,0,0,0,0,0,4096,293,100,100,2021-06-03.20:52:32
twitter_mpi,52579683,1963263821,ac4trim,10,369.868,9213375,-1,9213375,7159928,0,0,0,0,0,4096,15219,100,100,2021-06-03.20:54:08
wiki-link-en,12150977,378142420,ac4trim,10,14.112,37099,-1,37099,43100,0,0,0,0,0,4096,33,100,100,2021-06-03.20:54:22
com-friendster,124836180,1806067135,fasttrim,12,39376.542,124836180,-1,124836180,1810594821,0,0,0,0,0,4096,681,100,100,2021-06-03.20:56:52
twitter,41354195,1440030213,fasttrim,12,1257.507,4157028,-1,4157028,4120373,0,0,0,0,0,4096,287,100,100,2021-06-03.20:58:06
twitter_mpi,52579683,1963263821,fasttrim,12,1731.153,9213375,-1,9213375,4679758,0,0,0,0,0,4096,327,100,100,2021-06-03.20:59:46
wiki-link-en,12150977,378142420,fasttrim,12,361.073,37099,-1,37099,1048691,0,0,0,0,0,4096,6,100,100,2021-06-03.21:00:00
com-friendster,124836180,1806067135,ac4trim,12,38666.34,124836180,-1,124836180,1700098999,0,0,0,0,0,4096,681,100,100,2021-06-03.21:02:23
twitter,41354195,1440030213,ac4trim,12,496.263,4157028,-1,4157028,8302603,0,0,0,0,0,4096,293,100,100,2021-06-03.21:03:36
twitter_mpi,52579683,1963263821,ac4trim,12,345.683,9213375,-1,9213375,6086718,0,0,0,0,0,4096,15218,100,100,2021-06-03.21:05:14
wiki-link-en,12150977,378142420,ac4trim,12,13.76,37099,-1,37099,33074,0,0,0,0,0,4096,33,100,100,2021-06-03.21:05:28
com-friendster,124836180,1806067135,fasttrim,14,59779.009,124836180,-1,124836180,1805783276,0,0,0,0,0,4096,610,100,100,2021-06-03.21:08:12
twitter,41354195,1440030213,fasttrim,14,1285.947,4157028,-1,4157028,3495900,0,0,0,0,0,4096,287,100,100,2021-06-03.21:09:26
twitter_mpi,52579683,1963263821,fasttrim,14,1885.596,9213375,-1,9213375,4283467,0,0,0,0,0,4096,327,100,100,2021-06-03.21:11:07
wiki-link-en,12150977,378142420,fasttrim,14,382.259,37099,-1,37099,966716,0,0,0,0,0,4096,6,100,100,2021-06-03.21:11:21
com-friendster,124836180,1806067135,ac4trim,14,59256.419,124836180,-1,124836180,1696073259,0,0,0,0,0,4096,681,100,100,2021-06-03.21:14:11
twitter,41354195,1440030213,ac4trim,14,501.483,4157028,-1,4157028,7094640,0,0,0,0,0,4096,293,100,100,2021-06-03.21:15:24
twitter_mpi,52579683,1963263821,ac4trim,14,339.257,9213375,-1,9213375,5202504,0,0,0,0,0,4096,15218,100,100,2021-06-03.21:17:01
wiki-link-en,12150977,378142420,ac4trim,14,20.339,37099,-1,37099,28667,0,0,0,0,0,4096,33,100,100,2021-06-03.21:17:13
com-friendster,124836180,1806067135,fasttrim,16,59292.966,124836180,-1,124836180,1804681844,0,0,0,0,0,4096,645,100,100,2021-06-03.21:20:02
twitter,41354195,1440030213,fasttrim,16,1338.057,4157028,-1,4157028,2887573,0,0,0,0,0,4096,287,100,100,2021-06-03.21:21:15
twitter_mpi,52579683,1963263821,fasttrim,16,1891.55,9213375,-1,9213375,4000488,0,0,0,0,0,4096,327,100,100,2021-06-03.21:22:51
wiki-link-en,12150977,378142420,fasttrim,16,375.933,37099,-1,37099,802895,0,0,0,0,0,4096,6,100,100,2021-06-03.21:23:05
com-friendster,124836180,1806067135,ac4trim,16,57839.717,124836180,-1,124836180,1695172316,0,0,0,0,0,4096,637,100,100,2021-06-03.21:25:51
twitter,41354195,1440030213,ac4trim,16,488.873,4157028,-1,4157028,6394196,0,0,0,0,0,4096,293,100,100,2021-06-03.21:27:04
twitter_mpi,52579683,1963263821,ac4trim,16,335.609,9213375,-1,9213375,4771642,0,0,0,0,0,4096,15217,100,100,2021-06-03.21:28:40
wiki-link-en,12150977,378142420,ac4trim,16,15.026,37099,-1,37099,34873,0,0,0,0,0,4096,33,100,100,2021-06-03.21:28:54
com-friendster,124836180,1806067135,fasttrim,32,59478.245,124836180,-1,124836180,1801033715,0,0,0,0,0,4096,683,100,100,2021-06-03.21:31:42
twitter,41354195,1440030213,fasttrim,32,1477.209,4157028,-1,4157028,1546533,0,0,0,0,0,4096,287,100,100,2021-06-03.21:32:58
twitter_mpi,52579683,1963263821,fasttrim,32,2167.727,9213375,-1,9213375,2136313,0,0,0,0,0,4096,328,100,100,2021-06-03.21:34:35
wiki-link-en,12150977,378142420,fasttrim,32,354.3,37099,-1,37099,442396,0,0,0,0,0,4096,6,100,100,2021-06-03.21:34:49
com-friendster,124836180,1806067135,ac4trim,32,59704.956,124836180,-1,124836180,1691649959,0,0,0,0,0,4096,594,100,100,2021-06-03.21:37:43
twitter,41354195,1440030213,ac4trim,32,491.529,4157028,-1,4157028,3555299,0,0,0,0,0,4096,293,100,100,2021-06-03.21:38:56
twitter_mpi,52579683,1963263821,ac4trim,32,385.926,9213375,-1,9213375,3412194,0,0,0,0,0,4096,15218,100,100,2021-06-03.21:40:34
wiki-link-en,12150977,378142420,ac4trim,32,16.172,37099,-1,37099,24657,0,0,0,0,0,4096,33,100,100,2021-06-03.21:40:48
com-friendster,124836180,1806067135,fasttrim,1,76028.082,124836180,-1,124836180,1930903315,0,0,0,0,0,4096,641,100,100,2021-06-03.21:43:51
twitter,41354195,1440030213,fasttrim,1,7218.001,4157028,-1,4157028,43257463,0,0,0,0,0,4096,127,100,100,2021-06-03.21:45:11
twitter_mpi,52579683,1963263821,fasttrim,1,5484.118,9213375,-1,9213375,54031166,0,0,0,0,0,4096,327,100,100,2021-06-03.21:46:54
wiki-link-en,12150977,378142420,fasttrim,1,1043.589,37099,-1,37099,12152175,0,0,0,0,0,4096,6,100,100,2021-06-03.21:47:09
com-friendster,124836180,1806067135,ac4trim,1,66894.784,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-03.21:50:10
twitter,41354195,1440030213,ac4trim,1,2105.84,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-03.21:51:24
twitter_mpi,52579683,1963263821,ac4trim,1,1951.599,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-03.21:53:04
wiki-link-en,12150977,378142420,ac4trim,1,71.7,37099,-1,37099,312907,0,0,0,0,0,4096,33,100,100,2021-06-03.21:53:17
com-friendster,124836180,1806067135,fasttrim,2,66820.591,124836180,-1,124836180,1863932389,0,0,0,0,0,4096,611,100,100,2021-06-03.21:56:10
twitter,41354195,1440030213,fasttrim,2,4031.716,4157028,-1,4157028,21775543,0,0,0,0,0,4096,217,100,100,2021-06-03.21:57:28
twitter_mpi,52579683,1963263821,fasttrim,2,3002.813,9213375,-1,9213375,27126868,0,0,0,0,0,4096,327,100,100,2021-06-03.21:59:08
wiki-link-en,12150977,378142420,fasttrim,2,578.344,37099,-1,37099,6128246,0,0,0,0,0,4096,6,100,100,2021-06-03.21:59:21
com-friendster,124836180,1806067135,ac4trim,2,62721.436,124836180,-1,124836180,1747352243,0,0,0,0,0,4096,681,100,100,2021-06-03.22:02:16
twitter,41354195,1440030213,ac4trim,2,1154.267,4157028,-1,4157028,47210030,0,0,0,0,0,4096,290,100,100,2021-06-03.22:03:30
twitter_mpi,52579683,1963263821,ac4trim,2,1054.114,9213375,-1,9213375,30716531,0,0,0,0,0,4096,15219,100,100,2021-06-03.22:05:08
wiki-link-en,12150977,378142420,ac4trim,2,33.228,37099,-1,37099,156713,0,0,0,0,0,4096,33,100,100,2021-06-03.22:05:21
com-friendster,124836180,1806067135,fasttrim,4,61409.055,124836180,-1,124836180,1830609336,0,0,0,0,0,4096,610,100,100,2021-06-03.22:08:14
twitter,41354195,1440030213,fasttrim,4,2060.714,4157028,-1,4157028,10876132,0,0,0,0,0,4096,227,100,100,2021-06-03.22:09:25
twitter_mpi,52579683,1963263821,fasttrim,4,1754.896,9213375,-1,9213375,13659078,0,0,0,0,0,4096,327,100,100,2021-06-03.22:11:07
wiki-link-en,12150977,378142420,fasttrim,4,339.855,37099,-1,37099,3060026,0,0,0,0,0,4096,6,100,100,2021-06-03.22:11:20
com-friendster,124836180,1806067135,ac4trim,4,60522.643,124836180,-1,124836180,1717746579,0,0,0,0,0,4096,681,100,100,2021-06-03.22:14:12
twitter,41354195,1440030213,ac4trim,4,692.685,4157028,-1,4157028,23666218,0,0,0,0,0,4096,293,100,100,2021-06-03.22:15:21
twitter_mpi,52579683,1963263821,ac4trim,4,622.174,9213375,-1,9213375,15703287,0,0,0,0,0,4096,15219,100,100,2021-06-03.22:16:59
wiki-link-en,12150977,378142420,ac4trim,4,20.317,37099,-1,37099,82783,0,0,0,0,0,4096,33,100,100,2021-06-03.22:17:13
com-friendster,124836180,1806067135,fasttrim,6,60448.608,124836180,-1,124836180,1819788290,0,0,0,0,0,4096,610,100,100,2021-06-03.22:20:05
twitter,41354195,1440030213,fasttrim,6,1665.041,4157028,-1,4157028,7453320,0,0,0,0,0,4096,233,100,100,2021-06-03.22:21:20
twitter_mpi,52579683,1963263821,fasttrim,6,1790.437,9213375,-1,9213375,9627014,0,0,0,0,0,4096,327,100,100,2021-06-03.22:23:01
wiki-link-en,12150977,378142420,fasttrim,6,320.704,37099,-1,37099,2070863,0,0,0,0,0,4096,6,100,100,2021-06-03.22:23:15
com-friendster,124836180,1806067135,ac4trim,6,58744.305,124836180,-1,124836180,1708035963,0,0,0,0,0,4096,681,100,100,2021-06-03.22:26:04
twitter,41354195,1440030213,ac4trim,6,617.972,4157028,-1,4157028,16071781,0,0,0,0,0,4096,293,100,100,2021-06-03.22:27:17
twitter_mpi,52579683,1963263821,ac4trim,6,488.082,9213375,-1,9213375,11074223,0,0,0,0,0,4096,15219,100,100,2021-06-03.22:28:52
wiki-link-en,12150977,378142420,ac4trim,6,17.086,37099,-1,37099,65257,0,0,0,0,0,4096,33,100,100,2021-06-03.22:29:05
com-friendster,124836180,1806067135,fasttrim,8,59009.446,124836180,-1,124836180,1814101283,0,0,0,0,0,4096,609,100,100,2021-06-03.22:31:54
twitter,41354195,1440030213,fasttrim,8,1399.485,4157028,-1,4157028,5521376,0,0,0,0,0,4096,272,100,100,2021-06-03.22:33:09
twitter_mpi,52579683,1963263821,fasttrim,8,1539.074,9213375,-1,9213375,6869631,0,0,0,0,0,4096,327,100,100,2021-06-03.22:34:48
wiki-link-en,12150977,378142420,fasttrim,8,286.759,37099,-1,37099,1544384,0,0,0,0,0,4096,6,100,100,2021-06-03.22:35:01
com-friendster,124836180,1806067135,ac4trim,8,59055.662,124836180,-1,124836180,1703201261,0,0,0,0,0,4096,681,100,100,2021-06-03.22:37:50
twitter,41354195,1440030213,ac4trim,8,532.388,4157028,-1,4157028,11881643,0,0,0,0,0,4096,293,100,100,2021-06-03.22:39:01
twitter_mpi,52579683,1963263821,ac4trim,8,419.856,9213375,-1,9213375,8503504,0,0,0,0,0,4096,15219,100,100,2021-06-03.22:40:38
wiki-link-en,12150977,378142420,ac4trim,8,20.235,37099,-1,37099,48593,0,0,0,0,0,4096,33,100,100,2021-06-03.22:40:52
com-friendster,124836180,1806067135,fasttrim,10,59287.497,124836180,-1,124836180,1810261021,0,0,0,0,0,4096,681,100,100,2021-06-03.22:43:41
twitter,41354195,1440030213,fasttrim,10,1323.292,4157028,-1,4157028,5199118,0,0,0,0,0,4096,287,100,100,2021-06-03.22:44:51
twitter_mpi,52579683,1963263821,fasttrim,10,1727.016,9213375,-1,9213375,5634477,0,0,0,0,0,4096,327,100,100,2021-06-03.22:46:29
wiki-link-en,12150977,378142420,fasttrim,10,331.061,37099,-1,37099,1265781,0,0,0,0,0,4096,6,100,100,2021-06-03.22:46:43
com-friendster,124836180,1806067135,ac4trim,10,38138.567,124836180,-1,124836180,1703381113,0,0,0,0,0,4096,681,100,100,2021-06-03.22:49:11
twitter,41354195,1440030213,ac4trim,10,514.255,4157028,-1,4157028,9933104,0,0,0,0,0,4096,293,100,100,2021-06-03.22:50:25
twitter_mpi,52579683,1963263821,ac4trim,10,368.356,9213375,-1,9213375,7461076,0,0,0,0,0,4096,15219,100,100,2021-06-03.22:52:03
wiki-link-en,12150977,378142420,ac4trim,10,18.891,37099,-1,37099,38445,0,0,0,0,0,4096,33,100,100,2021-06-03.22:52:16
com-friendster,124836180,1806067135,fasttrim,12,58762.893,124836180,-1,124836180,1807920119,0,0,0,0,0,4096,625,100,100,2021-06-03.22:55:05
twitter,41354195,1440030213,fasttrim,12,1252.711,4157028,-1,4157028,4102965,0,0,0,0,0,4096,287,100,100,2021-06-03.22:56:14
twitter_mpi,52579683,1963263821,fasttrim,12,1745.736,9213375,-1,9213375,4639894,0,0,0,0,0,4096,327,100,100,2021-06-03.22:57:56
wiki-link-en,12150977,378142420,fasttrim,12,317.06,37099,-1,37099,1036409,0,0,0,0,0,4096,6,100,100,2021-06-03.22:58:09
com-friendster,124836180,1806067135,ac4trim,12,58572.917,124836180,-1,124836180,1697331686,0,0,0,0,0,4096,681,100,100,2021-06-03.23:01:01
twitter,41354195,1440030213,ac4trim,12,497.181,4157028,-1,4157028,8249513,0,0,0,0,0,4096,293,100,100,2021-06-03.23:02:10
twitter_mpi,52579683,1963263821,ac4trim,12,345.839,9213375,-1,9213375,6259037,0,0,0,0,0,4096,15218,100,100,2021-06-03.23:03:48
wiki-link-en,12150977,378142420,ac4trim,12,13.831,37099,-1,37099,35688,0,0,0,0,0,4096,33,100,100,2021-06-03.23:04:01
com-friendster,124836180,1806067135,fasttrim,14,58742.349,124836180,-1,124836180,1806194392,0,0,0,0,0,4096,606,100,100,2021-06-03.23:06:50
twitter,41354195,1440030213,fasttrim,14,1292.966,4157028,-1,4157028,3539956,0,0,0,0,0,4096,287,100,100,2021-06-03.23:08:06
twitter_mpi,52579683,1963263821,fasttrim,14,1887.836,9213375,-1,9213375,4272633,0,0,0,0,0,4096,327,100,100,2021-06-03.23:09:45
wiki-link-en,12150977,378142420,fasttrim,14,389.511,37099,-1,37099,909385,0,0,0,0,0,4096,6,100,100,2021-06-03.23:09:58
com-friendster,124836180,1806067135,ac4trim,14,38370.15,124836180,-1,124836180,1697932664,0,0,0,0,0,4096,637,100,100,2021-06-03.23:12:27
twitter,41354195,1440030213,ac4trim,14,500.219,4157028,-1,4157028,7169889,0,0,0,0,0,4096,293,100,100,2021-06-03.23:13:42
twitter_mpi,52579683,1963263821,ac4trim,14,333.32,9213375,-1,9213375,5301039,0,0,0,0,0,4096,15218,100,100,2021-06-03.23:15:18
wiki-link-en,12150977,378142420,ac4trim,14,24.127,37099,-1,37099,40677,0,0,0,0,0,4096,33,100,100,2021-06-03.23:15:31
com-friendster,124836180,1806067135,fasttrim,16,58291.429,124836180,-1,124836180,1804722754,0,0,0,0,0,4096,685,100,100,2021-06-03.23:18:20
twitter,41354195,1440030213,fasttrim,16,1269.672,4157028,-1,4157028,2917872,0,0,0,0,0,4096,287,100,100,2021-06-03.23:19:34
twitter_mpi,52579683,1963263821,fasttrim,16,1896.602,9213375,-1,9213375,3929813,0,0,0,0,0,4096,327,100,100,2021-06-03.23:21:14
wiki-link-en,12150977,378142420,fasttrim,16,373.775,37099,-1,37099,858411,0,0,0,0,0,4096,6,100,100,2021-06-03.23:21:27
com-friendster,124836180,1806067135,ac4trim,16,59478.294,124836180,-1,124836180,1695130482,0,0,0,0,0,4096,637,100,100,2021-06-03.23:24:17
twitter,41354195,1440030213,ac4trim,16,489.693,4157028,-1,4157028,6339256,0,0,0,0,0,4096,293,100,100,2021-06-03.23:25:30
twitter_mpi,52579683,1963263821,ac4trim,16,334.224,9213375,-1,9213375,5399214,0,0,0,0,0,4096,15218,100,100,2021-06-03.23:27:07
wiki-link-en,12150977,378142420,ac4trim,16,14.933,37099,-1,37099,27785,0,0,0,0,0,4096,33,100,100,2021-06-03.23:27:20
com-friendster,124836180,1806067135,fasttrim,32,59646.75,124836180,-1,124836180,1800997791,0,0,0,0,0,4096,642,100,100,2021-06-03.23:30:03
twitter,41354195,1440030213,fasttrim,32,1421.991,4157028,-1,4157028,1549031,0,0,0,0,0,4096,287,100,100,2021-06-03.23:31:17
twitter_mpi,52579683,1963263821,fasttrim,32,2040.721,9213375,-1,9213375,2089900,0,0,0,0,0,4096,327,100,100,2021-06-03.23:32:56
wiki-link-en,12150977,378142420,fasttrim,32,472.668,37099,-1,37099,426026,0,0,0,0,0,4096,6,100,100,2021-06-03.23:33:09
com-friendster,124836180,1806067135,ac4trim,32,58719.1,124836180,-1,124836180,1691769042,0,0,0,0,0,4096,594,100,100,2021-06-03.23:35:54
twitter,41354195,1440030213,ac4trim,32,494.073,4157028,-1,4157028,3581539,0,0,0,0,0,4096,293,100,100,2021-06-03.23:37:08
twitter_mpi,52579683,1963263821,ac4trim,32,378.554,9213375,-1,9213375,3412003,0,0,0,0,0,4096,15216,100,100,2021-06-03.23:38:44
wiki-link-en,12150977,378142420,ac4trim,32,16.042,37099,-1,37099,23227,0,0,0,0,0,4096,33,100,100,2021-06-03.23:38:58
com-friendster,124836180,1806067135,fasttrim,1,75720.777,124836180,-1,124836180,1930903315,0,0,0,0,0,4096,641,100,100,2021-06-03.23:42:05
twitter,41354195,1440030213,fasttrim,1,7351.052,4157028,-1,4157028,43257463,0,0,0,0,0,4096,127,100,100,2021-06-03.23:43:22
twitter_mpi,52579683,1963263821,fasttrim,1,5479.215,9213375,-1,9213375,54031166,0,0,0,0,0,4096,327,100,100,2021-06-03.23:45:03
wiki-link-en,12150977,378142420,fasttrim,1,1048.057,37099,-1,37099,12152175,0,0,0,0,0,4096,6,100,100,2021-06-03.23:45:18
com-friendster,124836180,1806067135,ac4trim,1,64879.288,124836180,-1,124836180,1806067135,0,0,0,0,0,4096,775,100,100,2021-06-03.23:48:10
twitter,41354195,1440030213,ac4trim,1,2080.273,4157028,-1,4157028,93811445,0,0,0,0,0,4096,288,100,100,2021-06-03.23:49:26
twitter_mpi,52579683,1963263821,ac4trim,1,1912.474,9213375,-1,9213375,61093667,0,0,0,0,0,4096,15219,100,100,2021-06-03.23:51:04
wiki-link-en,12150977,378142420,ac4trim,1,63.404,37099,-1,37099,312907,0,0,0,0,0,4096,33,100,100,2021-06-03.23:51:17
com-friendster,124836180,1806067135,fasttrim,2,67117.974,124836180,-1,124836180,1864062795,0,0,0,0,0,4096,611,100,100,2021-06-03.23:54:16
