model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
pokec,1632804,30622564,trim,10,35.786000,212042,5,212042,880365,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:27
rmat-1m-8m,999760,7810950,trim,10,2938.016000,999760,6834,999760,102473448,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:30
ssca2,1048577,157877986,trim,10,36.580000,11,2,11,266236,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:36
wiki-links,5710993,130160392,trim,10,110.479000,7415,4,7415,2326420,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:42
wikitalk,2394385,5021410,trim,10,9.079000,2262385,5,2262385,86979,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:43
wiki_talk_en,2987536,24981163,trim,10,20.490000,2293679,5,2293679,514541,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:24:44
ba-1m-8m,1000000,7999964,ac4trim,10,77.006000,1000000,-1,1000000,3048292,0,0,0,0,0,4096,65,100,100,2021-06-10.07:24:45
baidu,2141301,17794839,ac4trim,10,28.912000,597244,-1,597244,614572,0,0,0,0,0,4096,370,100,100,2021-06-10.07:24:46
bakery.6,11845035,40400559,ac4trim,10,54.978000,2636196,-1,2636196,1052833,0,0,0,0,0,4096,21,100,100,2021-06-10.07:24:48
cambridge.6,3354295,9483191,ac4trim,10,7.023000,8412,-1,8412,3224,0,0,0,0,0,4096,17,100,100,2021-06-10.07:24:48
dbpedia,3966925,13820853,ac4trim,10,59.815000,1437127,-1,1437127,2444168,0,0,0,0,0,4096,19351,100,100,2021-06-10.07:24:49
er-1m-8m,1000000,8000000,ac4trim,10,3.808000,345,-1,345,421,0,0,0,0,0,4096,1,100,100,2021-06-10.07:24:49
leader_filters.7,26302351,91692858,ac4trim,10,889.859000,26302351,-1,26302351,10393152,0,0,0,0,0,4096,16,100,100,2021-06-10.07:24:55
livej,4847571,68993773,ac4trim,10,40.021000,576074,-1,576074,234514,0,0,0,0,0,4096,274,100,100,2021-06-10.07:24:58
patent,6009555,16518948,ac4trim,10,222.137000,6009552,-1,6009552,4394921,0,0,0,0,0,4096,88,100,100,2021-06-10.07:24:59
pokec,1632804,30622564,ac4trim,10,14.706000,212042,-1,212042,107403,0,0,0,0,0,4096,34,100,100,2021-06-10.07:25:01
rmat-1m-8m,999760,7810950,ac4trim,10,78.448000,999760,-1,999760,7111757,0,0,0,0,0,4096,317,100,100,2021-06-10.07:25:01
ssca2,1048577,157877986,ac4trim,10,34.696000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-10.07:25:07
wiki-links,5710993,130160392,ac4trim,10,1704.856000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:25:15
wikitalk,2394385,5021410,ac4trim,10,21.512000,2262385,-1,2262385,378450,0,0,0,0,0,4096,33,100,100,2021-06-10.07:25:15
wiki_talk_en,2987536,24981163,ac4trim,10,32.553000,2293679,-1,2293679,511872,0,0,0,0,0,4096,84,100,100,2021-06-10.07:25:17
ba-1m-8m,1000000,7999964,fasttrim,12,202.564000,1000000,-1,1000000,6162870,0,0,0,0,0,4096,28,100,100,2021-06-10.07:25:17
baidu,2141301,17794839,fasttrim,12,64.040000,597244,-1,597244,214276,0,0,0,0,0,4096,109,100,100,2021-06-10.07:25:18
bakery.6,11845035,40400559,fasttrim,12,168.705000,2636196,-1,2636196,1619961,0,0,0,0,0,4096,50,100,100,2021-06-10.07:25:20
cambridge.6,3354295,9483191,fasttrim,12,51.107000,8412,-1,8412,316029,0,0,0,0,0,4096,7,100,100,2021-06-10.07:25:21
dbpedia,3966925,13820853,fasttrim,12,128.817000,1437127,-1,1437127,606157,0,0,0,0,0,4096,748,100,100,2021-06-10.07:25:22
er-1m-8m,1000000,8000000,fasttrim,12,28.153000,345,-1,345,86026,0,0,0,0,0,4096,1,100,100,2021-06-10.07:25:22
leader_filters.7,26302351,91692858,fasttrim,12,320.669000,26302351,-1,26302351,8221399,0,0,0,0,0,4096,90,100,100,2021-06-10.07:25:27
livej,4847571,68993773,fasttrim,12,149.317000,576074,-1,576074,377094,0,0,0,0,0,4096,8,100,100,2021-06-10.07:25:30
patent,6009555,16518948,fasttrim,12,43.684000,6009552,-1,6009552,1445583,0,0,0,0,0,4096,55,100,100,2021-06-10.07:25:31
pokec,1632804,30622564,fasttrim,12,34.692000,212042,-1,212042,129180,0,0,0,0,0,4096,7,100,100,2021-06-10.07:25:32
rmat-1m-8m,999760,7810950,fasttrim,12,105.361000,999760,-1,999760,7415321,0,0,0,0,0,4096,460,100,100,2021-06-10.07:25:32
ssca2,1048577,157877986,fasttrim,12,40.890000,11,-1,11,114686,0,0,0,0,0,4096,1,100,100,2021-06-10.07:25:38
wiki-links,5710993,130160392,fasttrim,12,156.151000,7415,-1,7415,548864,0,0,0,0,0,4096,549,100,100,2021-06-10.07:25:43
wikitalk,2394385,5021410,fasttrim,12,9.434000,2262385,-1,2262385,16933,0,0,0,0,0,4096,7,100,100,2021-06-10.07:25:44
wiki_talk_en,2987536,24981163,fasttrim,12,16.987000,2293679,-1,2293679,63381,0,0,0,0,0,4096,2,100,100,2021-06-10.07:25:45
ba-1m-8m,1000000,7999964,trim,12,40.313000,1000000,109,1000000,2748286,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:46
baidu,2141301,17794839,trim,12,52.346000,597244,9,597244,1286412,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:47
bakery.6,11845035,40400559,trim,12,1393.162000,2636196,47,2636196,40994720,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:50
cambridge.6,3354295,9483191,trim,12,400.897000,8412,65,8412,19016284,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:51
dbpedia,3966925,13820853,trim,12,748.906000,1437127,114,1437127,26413062,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:52
er-1m-8m,1000000,8000000,trim,12,5.704000,345,2,345,184874,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:53
leader_filters.7,26302351,91692858,trim,12,1918.174000,26302351,73,26302351,42690527,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:25:59
livej,4847571,68993773,trim,12,173.755000,576074,8,576074,2941196,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:02
patent,6009555,16518948,trim,12,39.220000,6009552,5,6009552,1510544,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:03
pokec,1632804,30622564,trim,12,34.398000,212042,5,212042,649226,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:05
rmat-1m-8m,999760,7810950,trim,12,2580.637000,999760,6829,999760,88572630,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:08
ssca2,1048577,157877986,trim,12,50.964000,11,2,11,339968,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:13
wiki-links,5710993,130160392,trim,12,135.239000,7415,4,7415,2055783,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:18
wikitalk,2394385,5021410,trim,12,7.718000,2262385,5,2262385,71664,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:18
wiki_talk_en,2987536,24981163,trim,12,17.399000,2293679,5,2293679,328181,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:26:20
ba-1m-8m,1000000,7999964,ac4trim,12,76.718000,1000000,-1,1000000,2281516,0,0,0,0,0,4096,62,100,100,2021-06-10.07:26:20
baidu,2141301,17794839,ac4trim,12,25.395000,597244,-1,597244,614648,0,0,0,0,0,4096,372,100,100,2021-06-10.07:26:21
bakery.6,11845035,40400559,ac4trim,12,56.386000,2636196,-1,2636196,942593,0,0,0,0,0,4096,21,100,100,2021-06-10.07:26:23
cambridge.6,3354295,9483191,ac4trim,12,6.812000,8412,-1,8412,2743,0,0,0,0,0,4096,17,100,100,2021-06-10.07:26:24
dbpedia,3966925,13820853,ac4trim,12,53.691000,1437127,-1,1437127,2444141,0,0,0,0,0,4096,19567,100,100,2021-06-10.07:26:24
er-1m-8m,1000000,8000000,ac4trim,12,3.619000,345,-1,345,296,0,0,0,0,0,4096,1,100,100,2021-06-10.07:26:25
leader_filters.7,26302351,91692858,ac4trim,12,293.913000,26302351,-1,26302351,8415049,0,0,0,0,0,4096,16,100,100,2021-06-10.07:26:29
livej,4847571,68993773,ac4trim,12,51.228000,576074,-1,576074,201606,0,0,0,0,0,4096,274,100,100,2021-06-10.07:26:32
patent,6009555,16518948,ac4trim,12,181.076000,6009552,-1,6009552,3505295,0,0,0,0,0,4096,99,100,100,2021-06-10.07:26:34
pokec,1632804,30622564,ac4trim,12,12.792000,212042,-1,212042,91971,0,0,0,0,0,4096,34,100,100,2021-06-10.07:26:35
rmat-1m-8m,999760,7810950,ac4trim,12,83.231000,999760,-1,999760,7098798,0,0,0,0,0,4096,317,100,100,2021-06-10.07:26:35
ssca2,1048577,157877986,ac4trim,12,25.671000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-10.07:26:41
wiki-links,5710993,130160392,ac4trim,12,58.578000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:26:46
wikitalk,2394385,5021410,ac4trim,12,20.270000,2262385,-1,2262385,306320,0,0,0,0,0,4096,33,100,100,2021-06-10.07:26:46
wiki_talk_en,2987536,24981163,ac4trim,12,31.548000,2293679,-1,2293679,440401,0,0,0,0,0,4096,84,100,100,2021-06-10.07:26:48
ba-1m-8m,1000000,7999964,fasttrim,14,247.694000,1000000,-1,1000000,6160597,0,0,0,0,0,4096,28,100,100,2021-06-10.07:26:49
baidu,2141301,17794839,fasttrim,14,77.096000,597244,-1,597244,209886,0,0,0,0,0,4096,109,100,100,2021-06-10.07:26:49
bakery.6,11845035,40400559,fasttrim,14,167.161000,2636196,-1,2636196,1458439,0,0,0,0,0,4096,50,100,100,2021-06-10.07:26:52
cambridge.6,3354295,9483191,fasttrim,14,52.452000,8412,-1,8412,291297,0,0,0,0,0,4096,7,100,100,2021-06-10.07:26:52
dbpedia,3966925,13820853,fasttrim,14,151.623000,1437127,-1,1437127,571491,0,0,0,0,0,4096,932,100,100,2021-06-10.07:26:53
er-1m-8m,1000000,8000000,fasttrim,14,28.971000,345,-1,345,81920,0,0,0,0,0,4096,1,100,100,2021-06-10.07:26:53
leader_filters.7,26302351,91692858,fasttrim,14,278.906000,26302351,-1,26302351,7492932,0,0,0,0,0,4096,95,100,100,2021-06-10.07:26:58
livej,4847571,68993773,fasttrim,14,146.245000,576074,-1,576074,355534,0,0,0,0,0,4096,8,100,100,2021-06-10.07:27:01
patent,6009555,16518948,fasttrim,14,37.850000,6009552,-1,6009552,1220244,0,0,0,0,0,4096,56,100,100,2021-06-10.07:27:02
pokec,1632804,30622564,fasttrim,14,36.394000,212042,-1,212042,120254,0,0,0,0,0,4096,7,100,100,2021-06-10.07:27:03
rmat-1m-8m,999760,7810950,fasttrim,14,115.755000,999760,-1,999760,7408291,0,0,0,0,0,4096,460,100,100,2021-06-10.07:27:04
ssca2,1048577,157877986,fasttrim,14,82.901000,11,-1,11,131072,0,0,0,0,0,4096,1,100,100,2021-06-10.07:27:09
wiki-links,5710993,130160392,fasttrim,14,171.930000,7415,-1,7415,454656,0,0,0,0,0,4096,549,100,100,2021-06-10.07:27:14
wikitalk,2394385,5021410,fasttrim,14,8.988000,2262385,-1,2262385,17790,0,0,0,0,0,4096,7,100,100,2021-06-10.07:27:14
wiki_talk_en,2987536,24981163,fasttrim,14,16.524000,2293679,-1,2293679,56388,0,0,0,0,0,4096,2,100,100,2021-06-10.07:27:16
ba-1m-8m,1000000,7999964,trim,14,38.943000,1000000,107,1000000,2673134,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:17
baidu,2141301,17794839,trim,14,46.563000,597244,9,597244,1110951,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:17
bakery.6,11845035,40400559,trim,14,1285.447000,2636196,47,2636196,38661118,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:21
cambridge.6,3354295,9483191,trim,14,392.855000,8412,65,8412,17531495,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:21
dbpedia,3966925,13820853,trim,14,711.441000,1437127,114,1437127,22374932,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:23
er-1m-8m,1000000,8000000,trim,14,5.588000,345,2,345,160285,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:23
leader_filters.7,26302351,91692858,trim,14,1836.229000,26302351,73,26302351,36322071,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:30
livej,4847571,68993773,trim,14,161.876000,576074,8,576074,2680308,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:32
patent,6009555,16518948,trim,14,35.565000,6009552,6,6009552,1303325,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:33
pokec,1632804,30622564,trim,14,33.904000,212042,5,212042,569229,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:35
rmat-1m-8m,999760,7810950,trim,14,2164.277000,999760,6826,999760,79299901,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:37
ssca2,1048577,157877986,trim,14,65.279000,11,2,11,311294,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:42
wiki-links,5710993,130160392,trim,14,102.828000,7415,4,7415,1773239,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:47
wikitalk,2394385,5021410,trim,14,8.116000,2262385,5,2262385,71634,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:48
wiki_talk_en,2987536,24981163,trim,14,16.342000,2293679,5,2293679,288019,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:27:49
ba-1m-8m,1000000,7999964,ac4trim,14,75.525000,1000000,-1,1000000,3162588,0,0,0,0,0,4096,65,100,100,2021-06-10.07:27:50
baidu,2141301,17794839,ac4trim,14,27.059000,597244,-1,597244,616095,0,0,0,0,0,4096,393,100,100,2021-06-10.07:27:51
bakery.6,11845035,40400559,ac4trim,14,55.399000,2636196,-1,2636196,768591,0,0,0,0,0,4096,21,100,100,2021-06-10.07:27:53
cambridge.6,3354295,9483191,ac4trim,14,6.676000,8412,-1,8412,2381,0,0,0,0,0,4096,17,100,100,2021-06-10.07:27:53
dbpedia,3966925,13820853,ac4trim,14,51.820000,1437127,-1,1437127,2444235,0,0,0,0,0,4096,19990,100,100,2021-06-10.07:27:54
er-1m-8m,1000000,8000000,ac4trim,14,3.674000,345,-1,345,242,0,0,0,0,0,4096,1,100,100,2021-06-10.07:27:54
leader_filters.7,26302351,91692858,ac4trim,14,213.517000,26302351,-1,26302351,7366274,0,0,0,0,0,4096,16,100,100,2021-06-10.07:27:59
livej,4847571,68993773,ac4trim,14,48.550000,576074,-1,576074,173473,0,0,0,0,0,4096,274,100,100,2021-06-10.07:28:02
patent,6009555,16518948,ac4trim,14,176.895000,6009552,-1,6009552,3364108,0,0,0,0,0,4096,99,100,100,2021-06-10.07:28:03
pokec,1632804,30622564,ac4trim,14,12.663000,212042,-1,212042,81417,0,0,0,0,0,4096,35,100,100,2021-06-10.07:28:04
rmat-1m-8m,999760,7810950,ac4trim,14,87.562000,999760,-1,999760,7079771,0,0,0,0,0,4096,317,100,100,2021-06-10.07:28:05
ssca2,1048577,157877986,ac4trim,14,28.837000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-10.07:28:10
wiki-links,5710993,130160392,ac4trim,14,61.600000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:28:15
wikitalk,2394385,5021410,ac4trim,14,19.774000,2262385,-1,2262385,263342,0,0,0,0,0,4096,33,100,100,2021-06-10.07:28:15
wiki_talk_en,2987536,24981163,ac4trim,14,31.599000,2293679,-1,2293679,395384,0,0,0,0,0,4096,84,100,100,2021-06-10.07:28:17
ba-1m-8m,1000000,7999964,fasttrim,16,226.432000,1000000,-1,1000000,6046787,0,0,0,0,0,4096,27,100,100,2021-06-10.07:28:18
baidu,2141301,17794839,fasttrim,16,76.962000,597244,-1,597244,185651,0,0,0,0,0,4096,111,100,100,2021-06-10.07:28:18
bakery.6,11845035,40400559,fasttrim,16,163.067000,2636196,-1,2636196,1483290,0,0,0,0,0,4096,51,100,100,2021-06-10.07:28:20
cambridge.6,3354295,9483191,fasttrim,16,51.762000,8412,-1,8412,291199,0,0,0,0,0,4096,7,100,100,2021-06-10.07:28:21
dbpedia,3966925,13820853,fasttrim,16,145.039000,1437127,-1,1437127,516255,0,0,0,0,0,4096,901,100,100,2021-06-10.07:28:22
er-1m-8m,1000000,8000000,fasttrim,16,29.028000,345,-1,345,77828,0,0,0,0,0,4096,1,100,100,2021-06-10.07:28:22
leader_filters.7,26302351,91692858,fasttrim,16,314.370000,26302351,-1,26302351,7142131,0,0,0,0,0,4096,100,100,100,2021-06-10.07:28:27
livej,4847571,68993773,fasttrim,16,154.799000,576074,-1,576074,341052,0,0,0,0,0,4096,8,100,100,2021-06-10.07:28:30
patent,6009555,16518948,fasttrim,16,34.769000,6009552,-1,6009552,1094784,0,0,0,0,0,4096,56,100,100,2021-06-10.07:28:31
pokec,1632804,30622564,fasttrim,16,36.622000,212042,-1,212042,114586,0,0,0,0,0,4096,7,100,100,2021-06-10.07:28:32
rmat-1m-8m,999760,7810950,fasttrim,16,103.721000,999760,-1,999760,7409177,0,0,0,0,0,4096,411,100,100,2021-06-10.07:28:32
ssca2,1048577,157877986,fasttrim,16,31.927000,11,-1,11,73728,0,0,0,0,0,4096,1,100,100,2021-06-10.07:28:37
wiki-links,5710993,130160392,fasttrim,16,168.013000,7415,-1,7415,442368,0,0,0,0,0,4096,538,100,100,2021-06-10.07:28:42
wikitalk,2394385,5021410,fasttrim,16,8.799000,2262385,-1,2262385,16219,0,0,0,0,0,4096,7,100,100,2021-06-10.07:28:42
wiki_talk_en,2987536,24981163,fasttrim,16,16.451000,2293679,-1,2293679,55090,0,0,0,0,0,4096,7,100,100,2021-06-10.07:28:44
ba-1m-8m,1000000,7999964,trim,16,33.096000,1000000,108,1000000,2589317,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:44
baidu,2141301,17794839,trim,16,44.683000,597244,9,597244,1055277,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:45
bakery.6,11845035,40400559,trim,16,1218.677000,2636196,47,2636196,36783723,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:48
cambridge.6,3354295,9483191,trim,16,365.488000,8412,65,8412,16653566,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:49
dbpedia,3966925,13820853,trim,16,701.587000,1437127,114,1437127,21376156,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:51
er-1m-8m,1000000,8000000,trim,16,5.462000,345,2,345,151531,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:51
leader_filters.7,26302351,91692858,trim,16,1846.863000,26302351,73,26302351,32320014,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:28:57
livej,4847571,68993773,trim,16,149.243000,576074,8,576074,2539122,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:00
patent,6009555,16518948,trim,16,33.951000,6009552,7,6009552,1167307,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:01
pokec,1632804,30622564,trim,16,28.468000,212042,5,212042,559397,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:02
rmat-1m-8m,999760,7810950,trim,16,2063.834000,999760,6830,999760,76347035,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:05
ssca2,1048577,157877986,trim,16,13.114000,11,2,11,163836,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:09
wiki-links,5710993,130160392,trim,16,132.412000,7415,4,7415,1679046,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:14
wikitalk,2394385,5021410,trim,16,8.069000,2262385,5,2262385,72116,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:15
wiki_talk_en,2987536,24981163,trim,16,18.270000,2293679,5,2293679,268775,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:29:16
ba-1m-8m,1000000,7999964,ac4trim,16,73.609000,1000000,-1,1000000,2830316,0,0,0,0,0,4096,65,100,100,2021-06-10.07:29:17
baidu,2141301,17794839,ac4trim,16,26.198000,597244,-1,597244,616278,0,0,0,0,0,4096,508,100,100,2021-06-10.07:29:17
bakery.6,11845035,40400559,ac4trim,16,33.235000,2636196,-1,2636196,625351,0,0,0,0,0,4096,21,100,100,2021-06-10.07:29:20
cambridge.6,3354295,9483191,ac4trim,16,6.806000,8412,-1,8412,2325,0,0,0,0,0,4096,17,100,100,2021-06-10.07:29:20
dbpedia,3966925,13820853,ac4trim,16,51.274000,1437127,-1,1437127,2445273,0,0,0,0,0,4096,21062,100,100,2021-06-10.07:29:21
er-1m-8m,1000000,8000000,ac4trim,16,3.706000,345,-1,345,256,0,0,0,0,0,4096,1,100,100,2021-06-10.07:29:21
leader_filters.7,26302351,91692858,ac4trim,16,198.565000,26302351,-1,26302351,6481006,0,0,0,0,0,4096,16,100,100,2021-06-10.07:29:26
livej,4847571,68993773,ac4trim,16,49.164000,576074,-1,576074,168250,0,0,0,0,0,4096,274,100,100,2021-06-10.07:29:29
patent,6009555,16518948,ac4trim,16,184.285000,6009552,-1,6009552,3581046,0,0,0,0,0,4096,83,100,100,2021-06-10.07:29:30
pokec,1632804,30622564,ac4trim,16,11.344000,212042,-1,212042,70465,0,0,0,0,0,4096,34,100,100,2021-06-10.07:29:31
rmat-1m-8m,999760,7810950,ac4trim,16,86.453000,999760,-1,999760,7061081,0,0,0,0,0,4096,288,100,100,2021-06-10.07:29:31
ssca2,1048577,157877986,ac4trim,16,25.292000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-10.07:29:36
wiki-links,5710993,130160392,ac4trim,16,78.212000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.07:29:41
wikitalk,2394385,5021410,ac4trim,16,18.827000,2262385,-1,2262385,228299,0,0,0,0,0,4096,33,100,100,2021-06-10.07:29:41
wiki_talk_en,2987536,24981163,ac4trim,16,30.741000,2293679,-1,2293679,329045,0,0,0,0,0,4096,84,100,100,2021-06-10.07:29:43
ba-1m-8m,1000000,7999964,fasttrim,32,185.565000,1000000,-1,1000000,5885143,0,0,0,0,0,4096,25,100,100,2021-06-10.07:29:44
baidu,2141301,17794839,fasttrim,32,84.610000,597244,-1,597244,87146,0,0,0,0,0,4096,107,100,100,2021-06-10.07:29:44
bakery.6,11845035,40400559,fasttrim,32,197.382000,2636196,-1,2636196,619433,0,0,0,0,0,4096,52,100,100,2021-06-10.07:29:47
cambridge.6,3354295,9483191,fasttrim,32,48.472000,8412,-1,8412,172188,0,0,0,0,0,4096,6,100,100,2021-06-10.07:29:48
dbpedia,3966925,13820853,fasttrim,32,171.020000,1437127,-1,1437127,249172,0,0,0,0,0,4096,844,100,100,2021-06-10.07:29:49
er-1m-8m,1000000,8000000,fasttrim,32,35.819000,345,-1,345,98291,0,0,0,0,0,4096,1,100,100,2021-06-10.07:29:49
leader_filters.7,26302351,91692858,fasttrim,32,337.112000,26302351,-1,26302351,3685325,0,0,0,0,0,4096,103,100,100,2021-06-10.07:29:54
livej,4847571,68993773,fasttrim,32,177.873000,576074,-1,576074,179352,0,0,0,0,0,4096,8,100,100,2021-06-10.07:29:57
patent,6009555,16518948,fasttrim,32,41.391000,6009552,-1,6009552,567577,0,0,0,0,0,4096,45,100,100,2021-06-10.07:29:58
pokec,1632804,30622564,fasttrim,32,35.461000,212042,-1,212042,64580,0,0,0,0,0,4096,7,100,100,2021-06-10.07:29:59
rmat-1m-8m,999760,7810950,fasttrim,32,105.545000,999760,-1,999760,7398853,0,0,0,0,0,4096,445,100,100,2021-06-10.07:29:59
ssca2,1048577,157877986,fasttrim,32,136.188000,11,-1,11,53247,0,0,0,0,0,4096,1,100,100,2021-06-10.07:30:04
wiki-links,5710993,130160392,fasttrim,32,199.729000,7415,-1,7415,225280,0,0,0,0,0,4096,547,100,100,2021-06-10.07:30:09
wikitalk,2394385,5021410,fasttrim,32,13.589000,2262385,-1,2262385,7774,0,0,0,0,0,4096,16,100,100,2021-06-10.07:30:10
wiki_talk_en,2987536,24981163,fasttrim,32,16.302000,2293679,-1,2293679,30589,0,0,0,0,0,4096,7,100,100,2021-06-10.07:30:11
ba-1m-8m,1000000,7999964,trim,32,40.063000,1000000,105,1000000,2191461,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:12
baidu,2141301,17794839,trim,32,46.001000,597244,9,597244,553295,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:12
bakery.6,11845035,40400559,trim,32,1334.082000,2636196,47,2636196,18603109,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:16
cambridge.6,3354295,9483191,trim,32,350.747000,8412,65,8412,8645674,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:17
dbpedia,3966925,13820853,trim,32,766.722000,1437127,114,1437127,11417824,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:18
er-1m-8m,1000000,8000000,trim,32,5.483000,345,2,345,73719,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:19
leader_filters.7,26302351,91692858,trim,32,1826.614000,26302351,73,26302351,17348525,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:25
livej,4847571,68993773,trim,32,143.192000,576074,8,576074,1346878,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:28
patent,6009555,16518948,trim,32,54.911000,6009552,13,6009552,676541,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:29
pokec,1632804,30622564,trim,32,37.937000,212042,5,212042,279610,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:30
rmat-1m-8m,999760,7810950,trim,32,2234.459000,999760,6817,999760,47880986,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:33
ssca2,1048577,157877986,trim,32,18.390000,11,2,11,90110,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:37
wiki-links,5710993,130160392,trim,32,114.034000,7415,4,7415,889010,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:43
wikitalk,2394385,5021410,trim,32,7.527000,2262385,5,2262385,33296,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:44
wiki_talk_en,2987536,24981163,trim,32,19.075000,2293679,5,2293679,145564,0,0,0,0,0,4096,-1,100,100,2021-06-10.07:30:45
ba-1m-8m,1000000,7999964,ac4trim,32,80.498000,1000000,-1,1000000,2768836,0,0,0,0,0,4096,65,100,100,2021-06-10.07:30:46
baidu,2141301,17794839,ac4trim,32,28.304000,597244,-1,597244,616797,0,0,0,0,0,4096,522,100,100,2021-06-10.07:30:47
bakery.6,11845035,40400559,ac4trim,32,57.485000,2636196,-1,2636196,344881,0,0,0,0,0,4096,23,100,100,2021-06-10.07:30:49
cambridge.6,3354295,9483191,ac4trim,32,7.329000,8412,-1,8412,2050,0,0,0,0,0,4096,17,100,100,2021-06-10.07:30:49
dbpedia,3966925,13820853,ac4trim,32,57.334000,1437127,-1,1437127,2446576,0,0,0,0,0,4096,25511,100,100,2021-06-10.07:30:50
er-1m-8m,1000000,8000000,ac4trim,32,3.973000,345,-1,345,205,0,0,0,0,0,4096,1,100,100,2021-06-10.07:30:50
leader_filters.7,26302351,91692858,ac4trim,32,266.387000,26302351,-1,26302351,3774213,0,0,0,0,0,4096,17,100,100,2021-06-10.07:30:55
livej,4847571,68993773,ac4trim,32,61.816000,576074,-1,576074,84800,0,0,0,0,0,4096,274,100,100,2021-06-10.07:30:58
patent,6009555,16518948,ac4trim,32,164.552000,6009552,-1,6009552,2074789,0,0,0,0,0,4096,106,100,100,2021-06-10.07:30:59
