model,N,M,alg,workers,time,delete,sccs,size1,size2,size3,date
patent,3774768,16518948,trim,2,325.523,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:25:58
patent,3774768,16518948,trim,4,176.004,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:26:30
patent,3774768,16518948,trim,6,134.462,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:26:59
patent,3774768,16518948,trim,8,111.609,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:27:27
patent,3774768,16518948,trim,10,94.081,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:27:54
patent,3774768,16518948,trim,12,84.748,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:28:21
patent,3774768,16518948,trim,14,80.124,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:28:47
patent,3774768,16518948,trim,16,78.916,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:29:14
patent,3774768,16518948,trim,1,821.296,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:30:08
patent,3774768,16518948,trim,2,327.96,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:31:03
patent,3774768,16518948,trim,4,176.543,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:31:35
patent,3774768,16518948,trim,6,134.775,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:32:03
patent,3774768,16518948,trim,8,112.19,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:32:31
patent,3774768,16518948,trim,10,94.423,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:32:58
patent,3774768,16518948,trim,12,84.524,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:33:25
patent,3774768,16518948,trim,14,82.451,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:33:51
patent,3774768,16518948,trim,16,77.373,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:34:18
patent,3774768,16518948,trim,1,740.603,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:35:15
patent,3774768,16518948,trim,2,326.573,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:36:06
patent,3774768,16518948,trim,4,174.255,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:36:38
patent,3774768,16518948,trim,6,134.429,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:37:07
patent,3774768,16518948,trim,8,112.236,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:37:34
patent,3774768,16518948,trim,10,94.614,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:38:01
patent,3774768,16518948,trim,12,84.911,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:38:28
patent,3774768,16518948,trim,14,81.141,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:38:54
patent,3774768,16518948,trim,16,79.464,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.17:39:21
sorter.3,1288478,2740540,trim,1,3.769,0,0,0,0,0,2019+AC0-10+AC0-27.16:49:49
sorter.3,1288478,2740540,trim,2,2.726,0,0,0,0,0,2019+AC0-10+AC0-27.16:50:28
sorter.3,1288478,2740540,trim,4,1.914,0,0,0,0,0,2019+AC0-10+AC0-27.16:50:59
sorter.3,1288478,2740540,trim,6,1.753,0,0,0,0,0,2019+AC0-10+AC0-27.16:51:28
sorter.3,1288478,2740540,trim,8,1.662,0,0,0,0,0,2019+AC0-10+AC0-27.16:51:56
sorter.3,1288478,2740540,trim,10,1.71,0,0,0,0,0,2019+AC0-10+AC0-27.16:52:23
sorter.3,1288478,2740540,trim,12,1.671,0,0,0,0,0,2019+AC0-10+AC0-27.16:52:49
sorter.3,1288478,2740540,trim,14,1.801,0,0,0,0,0,2019+AC0-10+AC0-27.16:53:16
sorter.3,1288478,2740540,trim,16,1.767,0,0,0,0,0,2019+AC0-10+AC0-27.16:53:42
sorter.3,1288478,2740540,trim,1,3.799,0,0,0,0,0,2019+AC0-10+AC0-27.16:54:37
sorter.3,1288478,2740540,trim,2,2.959,0,0,0,0,0,2019+AC0-10+AC0-27.16:56:01
sorter.3,1288478,2740540,trim,4,1.91,0,0,0,0,0,2019+AC0-10+AC0-27.16:56:33
sorter.3,1288478,2740540,trim,6,1.738,0,0,0,0,0,2019+AC0-10+AC0-27.16:57:02
sorter.3,1288478,2740540,trim,8,1.642,0,0,0,0,0,2019+AC0-10+AC0-27.16:57:30
sorter.3,1288478,2740540,trim,10,1.72,0,0,0,0,0,2019+AC0-10+AC0-27.16:57:57
sorter.3,1288478,2740540,trim,12,1.665,0,0,0,0,0,2019+AC0-10+AC0-27.16:58:23
sorter.3,1288478,2740540,trim,14,1.824,0,0,0,0,0,2019+AC0-10+AC0-27.16:58:50
sorter.3,1288478,2740540,trim,16,1.772,0,0,0,0,0,2019+AC0-10+AC0-27.16:59:17
sorter.3,1288478,2740540,trim,1,3.926,0,0,0,0,0,2019+AC0-10+AC0-27.17:00:13
sorter.3,1288478,2740540,trim,2,2.66,0,0,0,0,0,2019+AC0-10+AC0-27.17:00:52
sorter.3,1288478,2740540,trim,4,1.898,0,0,0,0,0,2019+AC0-10+AC0-27.17:01:23
sorter.3,1288478,2740540,trim,6,1.796,0,0,0,0,0,2019+AC0-10+AC0-27.17:01:52
sorter.3,1288478,2740540,trim,8,1.935,0,0,0,0,0,2019+AC0-10+AC0-27.17:02:20
sorter.3,1288478,2740540,trim,10,1.746,0,0,0,0,0,2019+AC0-10+AC0-27.17:02:47
sorter.3,1288478,2740540,trim,12,1.697,0,0,0,0,0,2019+AC0-10+AC0-27.17:03:13
sorter.3,1288478,2740540,trim,14,1.767,0,0,0,0,0,2019+AC0-10+AC0-27.17:03:40
sorter.3,1288478,2740540,trim,16,1.742,0,0,0,0,0,2019+AC0-10+AC0-27.17:04:06
sorter.3,1288478,2740540,trim,1,3.962,0,0,0,0,0,2019+AC0-10+AC0-27.17:05:03
sorter.3,1288478,2740540,trim,2,2.975,0,0,0,0,0,2019+AC0-10+AC0-27.17:05:42
sorter.3,1288478,2740540,trim,4,1.954,0,0,0,0,0,2019+AC0-10+AC0-27.17:06:14
sorter.3,1288478,2740540,trim,6,1.87,0,0,0,0,0,2019+AC0-10+AC0-27.17:06:42
sorter.3,1288478,2740540,trim,8,1.62,0,0,0,0,0,2019+AC0-10+AC0-27.17:07:10
sorter.3,1288478,2740540,trim,10,1.73,0,0,0,0,0,2019+AC0-10+AC0-27.17:07:37
sorter.3,1288478,2740540,trim,12,1.684,0,0,0,0,0,2019+AC0-10+AC0-27.17:08:04
sorter.3,1288478,2740540,trim,14,1.807,0,0,0,0,0,2019+AC0-10+AC0-27.17:08:30
sorter.3,1288478,2740540,trim,16,1.774,0,0,0,0,0,2019+AC0-10+AC0-27.17:08:57
sorter.3,1288478,2740540,trim,1,3.721,0,0,0,0,0,2019+AC0-10+AC0-27.17:10:01
sorter.3,1288478,2740540,trim,2,2.686,0,0,0,0,0,2019+AC0-10+AC0-27.17:10:52
sorter.3,1288478,2740540,trim,4,1.906,0,0,0,0,0,2019+AC0-10+AC0-27.17:11:23
sorter.3,1288478,2740540,trim,6,1.765,0,0,0,0,0,2019+AC0-10+AC0-27.17:11:52
sorter.3,1288478,2740540,trim,8,1.613,0,0,0,0,0,2019+AC0-10+AC0-27.17:12:20
sorter.3,1288478,2740540,trim,10,1.789,0,0,0,0,0,2019+AC0-10+AC0-27.17:12:47
sorter.3,1288478,2740540,trim,12,1.672,0,0,0,0,0,2019+AC0-10+AC0-27.17:13:13
sorter.3,1288478,2740540,trim,14,1.787,0,0,0,0,0,2019+AC0-10+AC0-27.17:13:40
sorter.3,1288478,2740540,trim,16,1.731,0,0,0,0,0,2019+AC0-10+AC0-27.17:14:06
sorter.3,1288478,2740540,trim,1,3.955,0,0,0,0,0,2019+AC0-10+AC0-27.17:15:00
sorter.3,1288478,2740540,trim,2,2.698,0,0,0,0,0,2019+AC0-10+AC0-27.17:15:51
sorter.3,1288478,2740540,trim,4,1.932,0,0,0,0,0,2019+AC0-10+AC0-27.17:16:26
sorter.3,1288478,2740540,trim,6,1.75,0,0,0,0,0,2019+AC0-10+AC0-27.17:16:55
sorter.3,1288478,2740540,trim,8,1.679,0,0,0,0,0,2019+AC0-10+AC0-27.17:17:23
sorter.3,1288478,2740540,trim,10,1.761,0,0,0,0,0,2019+AC0-10+AC0-27.17:17:50
sorter.3,1288478,2740540,trim,12,1.686,0,0,0,0,0,2019+AC0-10+AC0-27.17:18:17
sorter.3,1288478,2740540,trim,14,1.814,0,0,0,0,0,2019+AC0-10+AC0-27.17:18:43
sorter.3,1288478,2740540,trim,16,1.729,0,0,0,0,0,2019+AC0-10+AC0-27.17:19:10
sorter.3,1288478,2740540,trim,1,3.882,0,0,0,0,0,2019+AC0-10+AC0-27.17:20:05
sorter.3,1288478,2740540,trim,2,2.717,0,0,0,0,0,2019+AC0-10+AC0-27.17:20:56
sorter.3,1288478,2740540,trim,4,1.876,0,0,0,0,0,2019+AC0-10+AC0-27.17:21:28
sorter.3,1288478,2740540,trim,6,1.845,0,0,0,0,0,2019+AC0-10+AC0-27.17:21:57
sorter.3,1288478,2740540,trim,8,1.638,0,0,0,0,0,2019+AC0-10+AC0-27.17:22:24
sorter.3,1288478,2740540,trim,10,1.748,0,0,0,0,0,2019+AC0-10+AC0-27.17:22:51
sorter.3,1288478,2740540,trim,12,1.738,0,0,0,0,0,2019+AC0-10+AC0-27.17:23:18
sorter.3,1288478,2740540,trim,14,1.801,0,0,0,0,0,2019+AC0-10+AC0-27.17:23:44
sorter.3,1288478,2740540,trim,16,1.725,0,0,0,0,0,2019+AC0-10+AC0-27.17:24:11
sorter.3,1288478,2740540,trim,1,3.965,0,0,0,0,0,2019+AC0-10+AC0-27.17:25:11
sorter.3,1288478,2740540,trim,2,2.697,0,0,0,0,0,2019+AC0-10+AC0-27.17:25:58
sorter.3,1288478,2740540,trim,4,1.903,0,0,0,0,0,2019+AC0-10+AC0-27.17:26:30
sorter.3,1288478,2740540,trim,6,1.764,0,0,0,0,0,2019+AC0-10+AC0-27.17:26:59
sorter.3,1288478,2740540,trim,8,1.667,0,0,0,0,0,2019+AC0-10+AC0-27.17:27:27
sorter.3,1288478,2740540,trim,10,1.711,0,0,0,0,0,2019+AC0-10+AC0-27.17:27:54
sorter.3,1288478,2740540,trim,12,1.714,0,0,0,0,0,2019+AC0-10+AC0-27.17:28:21
sorter.3,1288478,2740540,trim,14,1.765,0,0,0,0,0,2019+AC0-10+AC0-27.17:28:47
sorter.3,1288478,2740540,trim,16,1.768,0,0,0,0,0,2019+AC0-10+AC0-27.17:29:14
sorter.3,1288478,2740540,trim,1,3.93,0,0,0,0,0,2019+AC0-10+AC0-27.17:30:08
sorter.3,1288478,2740540,trim,2,2.852,0,0,0,0,0,2019+AC0-10+AC0-27.17:31:03
sorter.3,1288478,2740540,trim,4,1.92,0,0,0,0,0,2019+AC0-10+AC0-27.17:31:35
sorter.3,1288478,2740540,trim,6,1.754,0,0,0,0,0,2019+AC0-10+AC0-27.17:32:04
sorter.3,1288478,2740540,trim,8,1.628,0,0,0,0,0,2019+AC0-10+AC0-27.17:32:31
sorter.3,1288478,2740540,trim,10,1.718,0,0,0,0,0,2019+AC0-10+AC0-27.17:32:58
sorter.3,1288478,2740540,trim,12,1.68,0,0,0,0,0,2019+AC0-10+AC0-27.17:33:25
sorter.3,1288478,2740540,trim,14,1.772,0,0,0,0,0,2019+AC0-10+AC0-27.17:33:52
sorter.3,1288478,2740540,trim,16,1.786,0,0,0,0,0,2019+AC0-10+AC0-27.17:34:18
sorter.3,1288478,2740540,trim,1,3.714,0,0,0,0,0,2019+AC0-10+AC0-27.17:35:15
sorter.3,1288478,2740540,trim,2,2.692,0,0,0,0,0,2019+AC0-10+AC0-27.17:36:06
sorter.3,1288478,2740540,trim,4,1.84,0,0,0,0,0,2019+AC0-10+AC0-27.17:36:38
sorter.3,1288478,2740540,trim,6,1.772,0,0,0,0,0,2019+AC0-10+AC0-27.17:37:07
sorter.3,1288478,2740540,trim,8,1.612,0,0,0,0,0,2019+AC0-10+AC0-27.17:37:34
sorter.3,1288478,2740540,trim,10,1.729,0,0,0,0,0,2019+AC0-10+AC0-27.17:38:02
sorter.3,1288478,2740540,trim,12,1.678,0,0,0,0,0,2019+AC0-10+AC0-27.17:38:28
sorter.3,1288478,2740540,trim,14,1.752,0,0,0,0,0,2019+AC0-10+AC0-27.17:38:55
sorter.3,1288478,2740540,trim,16,1.783,0,0,0,0,0,2019+AC0-10+AC0-27.17:39:22
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,52.652,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:49:52
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,37.326,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:50:30
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.708,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:51:01
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,17.666,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:51:30
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,18.022,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:51:58
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,13.122,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:52:25
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.902,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:52:51
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,13.609,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:53:18
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,13.351,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:53:44
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,59.048,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:54:39
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,33.338,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:56:03
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.393,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:56:35
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,526.243,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:57:04
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,17.671,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:57:32
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.211,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:57:59
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.841,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:58:26
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,11.448,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:58:52
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,11.228,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.16:59:19
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,60.302,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:00:15
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,37.546,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:00:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,20.475,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:01:25
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,20.763,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:01:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,15.639,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:02:22
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.329,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:02:49
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.884,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:03:15
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,13.542,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:03:42
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,13.485,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:04:08
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,52.432,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:05:05
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,33.858,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:05:44
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.334,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:06:16
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,17.709,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:06:44
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,17.71,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:07:12
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,13.072,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:07:39
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.869,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:08:06
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,13.807,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:08:32
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,13.351,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:08:59
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,52.294,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:10:03
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,37.15,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:10:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,20.439,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:11:25
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,21.059,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:11:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,15.619,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:12:22
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.218,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:12:49
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.844,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:13:15
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,11.381,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:13:42
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,11.341,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:14:08
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,53.18,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:15:02
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,37.107,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:15:53
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.479,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:16:28
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,17.649,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:16:58
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,15.616,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:17:25
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.272,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:17:52
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.898,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:18:19
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,11.546,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:18:46
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,12.273,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:19:12
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,60.672,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:20:08
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,33.72,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:20:59
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,20.458,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:21:30
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,20.116,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:21:59
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,17.742,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:22:27
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,13.081,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:22:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,166.385,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:23:20
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,11.478,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:23:47
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,11.275,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:24:13
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,52.802,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:25:13
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,33.741,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:26:00
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.644,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:26:32
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,20.353,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:27:01
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,17.662,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:27:29
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.192,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:27:56
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.842,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:28:23
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,13.539,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:28:49
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,11.437,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:29:16
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,61.943,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:30:10
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,37.732,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:31:05
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,20.422,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:31:37
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,20.239,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:32:06
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,15.623,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:32:33
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.277,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:33:01
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,13.891,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:33:27
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,11.433,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:33:54
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,13.391,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:34:20
wiki+AF8-talk+AF8-en,2987536,24981163,trim,1,58.952,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:35:18
wiki+AF8-talk+AF8-en,2987536,24981163,trim,2,33.73,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:36:08
wiki+AF8-talk+AF8-en,2987536,24981163,trim,4,22.534,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:36:40
wiki+AF8-talk+AF8-en,2987536,24981163,trim,6,17.721,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:37:09
wiki+AF8-talk+AF8-en,2987536,24981163,trim,8,17.753,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:37:37
wiki+AF8-talk+AF8-en,2987536,24981163,trim,10,15.233,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:38:04
wiki+AF8-talk+AF8-en,2987536,24981163,trim,12,11.717,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:38:30
wiki+AF8-talk+AF8-en,2987536,24981163,trim,14,13.581,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:38:57
wiki+AF8-talk+AF8-en,2987536,24981163,trim,16,13.345,2611598,2611598,2611598,0,0,2019+AC0-10+AC0-27.17:39:24
youtube+AC0-links,1138500,4942297,trim,1,36.262,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:49:52
youtube+AC0-links,1138500,4942297,trim,2,21.739,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:50:30
youtube+AC0-links,1138500,4942297,trim,4,12.53,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:51:02
youtube+AC0-links,1138500,4942297,trim,6,10.919,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:51:30
youtube+AC0-links,1138500,4942297,trim,8,9.084,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:51:58
youtube+AC0-links,1138500,4942297,trim,10,7.465,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:52:25
youtube+AC0-links,1138500,4942297,trim,12,6.777,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:52:52
youtube+AC0-links,1138500,4942297,trim,14,6.637,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:53:18
youtube+AC0-links,1138500,4942297,trim,16,6.537,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:53:44
youtube+AC0-links,1138500,4942297,trim,1,37.587,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:54:40
youtube+AC0-links,1138500,4942297,trim,2,20.801,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:56:04
youtube+AC0-links,1138500,4942297,trim,4,13.169,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:56:35
youtube+AC0-links,1138500,4942297,trim,6,10.667,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:57:04
youtube+AC0-links,1138500,4942297,trim,8,9.337,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:57:32
youtube+AC0-links,1138500,4942297,trim,10,7.664,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:57:59
youtube+AC0-links,1138500,4942297,trim,12,7.124,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:58:26
youtube+AC0-links,1138500,4942297,trim,14,6.687,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:58:53
youtube+AC0-links,1138500,4942297,trim,16,6.463,600414,600414,600414,0,0,2019+AC0-10+AC0-27.16:59:19
youtube+AC0-links,1138500,4942297,trim,1,37.334,600414,600414,600414,0,0,2019+AC0-10+AC0-27.17:00:15
youtube+AC0-links,1138500,4942297,trim,2,20.991,600414,600414,600414,0,0,2019+AC0-10+AC0-27.17:00:54
